allele_id,allele_name,allele_type,allele_description,dna_changes,aa_changes
S000004870-KanMX,pet111,Disruption marked with KanMX,NA,NA,NA
S000004871-KanMX,roy1,Disruption marked with KanMX,NA,NA,NA
S000004872-KanMX,trm732,Disruption marked with KanMX,NA,NA,NA
S000004874-KanMX,tps3,Disruption marked with KanMX,NA,NA,NA
S000004875-KanMX,ymr262w,Disruption marked with KanMX,NA,NA,NA
S000004876-KanMX,sap30,Disruption marked with KanMX,NA,NA,NA
S000004877-KanMX,cue1,Disruption marked with KanMX,NA,NA,NA
S000004878-KanMX,ymr265c,Disruption marked with KanMX,NA,NA,NA
S000004879-KanMX,rsn1,Disruption marked with KanMX,NA,NA,NA
S000004880-KanMX,ppa2,Disruption marked with KanMX,NA,NA,NA
S000004882-KanMX,tma23,Disruption marked with KanMX,NA,NA,NA
S000004885-KanMX,scs7,Disruption marked with KanMX,NA,NA,NA
S000004886-KanMX,zds1,Disruption marked with KanMX,NA,NA,NA
S000004887-KanMX,rce1,Disruption marked with KanMX,NA,NA,NA
S000004888-KanMX,bul1,Disruption marked with KanMX,NA,NA,NA
S000004889-KanMX,dsk2,Disruption marked with KanMX,NA,NA,NA
S000004891-KanMX,prm15,Disruption marked with KanMX,NA,NA,NA
S000004893-KanMX,cat8,Disruption marked with KanMX,NA,NA,NA
S000004895-KanMX,aep2,Disruption marked with KanMX,NA,NA,NA
S000004896-KanMX,rit1,Disruption marked with KanMX,NA,NA,NA
S000004897-KanMX,yku70,Disruption marked with KanMX,NA,NA,NA
S000004898-KanMX,ngl2,Disruption marked with KanMX,NA,NA,NA
S000004899-KanMX,mrpl33,Disruption marked with KanMX,NA,NA,NA
S000004900-KanMX,dss1,Disruption marked with KanMX,NA,NA,NA
S000004902-KanMX,abz2,Disruption marked with KanMX,NA,NA,NA
S000004905-KanMX,tda1,Disruption marked with KanMX,NA,NA,NA
S000004906-KanMX,got1,Disruption marked with KanMX,NA,NA,NA
S000004907-KanMX,her2,Disruption marked with KanMX,NA,NA,NA
S000004908-KanMX,jnm1,Disruption marked with KanMX,NA,NA,NA
S000004909-KanMX,ymr294w-a,Disruption marked with KanMX,NA,NA,NA
S000004910-KanMX,ymr295c,Disruption marked with KanMX,NA,NA,NA
S000004912-KanMX,prc1,Disruption marked with KanMX,NA,NA,NA
S000004914-KanMX,dyn3,Disruption marked with KanMX,NA,NA,NA
S000004915-KanMX,ade4,Disruption marked with KanMX,NA,NA,NA
S000004917-KanMX,yme2,Disruption marked with KanMX,NA,NA,NA
S000004918-KanMX,adh2,Disruption marked with KanMX,NA,NA,NA
S000004920-KanMX,ubp15,Disruption marked with KanMX,NA,NA,NA
S000004919-KanMX,ymr304c-a,Disruption marked with KanMX,NA,NA,NA
S000004921-KanMX,scw10,Disruption marked with KanMX,NA,NA,NA
S000004922-KanMX,ymr306c-a,Disruption marked with KanMX,NA,NA,NA
S000004924-KanMX,gas1,Disruption marked with KanMX,NA,NA,NA
S000004927-KanMX,ymr310c,Disruption marked with KanMX,NA,NA,NA
S000001039-KanMX,arn2,Disruption marked with KanMX,NA,NA,NA
S000001038-KanMX,pau13,Disruption marked with KanMX,NA,NA,NA
S000001037-KanMX,yhl045w,Disruption marked with KanMX,NA,NA,NA
S000001036-KanMX,yhl044w,Disruption marked with KanMX,NA,NA,NA
S000001035-KanMX,ecm34,Disruption marked with KanMX,NA,NA,NA
S000001034-KanMX,yhl042w,Disruption marked with KanMX,NA,NA,NA
S000001033-KanMX,yhl041w,Disruption marked with KanMX,NA,NA,NA
S000001032-KanMX,arn1,Disruption marked with KanMX,NA,NA,NA
S000001030-KanMX,cbp2,Disruption marked with KanMX,NA,NA,NA
S000001029-KanMX,yhl037c,Disruption marked with KanMX,NA,NA,NA
S000001028-KanMX,mup3,Disruption marked with KanMX,NA,NA,NA
S000001027-KanMX,vmr1,Disruption marked with KanMX,NA,NA,NA
S000001026-KanMX,sbp1,Disruption marked with KanMX,NA,NA,NA
S000001025-KanMX,rpl8a,Disruption marked with KanMX,NA,NA,NA
S000001024-KanMX,gut1,Disruption marked with KanMX,NA,NA,NA
S000001023-KanMX,gos1,Disruption marked with KanMX,NA,NA,NA
S000001022-KanMX,ecm29,Disruption marked with KanMX,NA,NA,NA
S000001021-KanMX,oca5,Disruption marked with KanMX,NA,NA,NA
S000001020-KanMX,wsc4,Disruption marked with KanMX,NA,NA,NA
S000001019-KanMX,rim101,Disruption marked with KanMX,NA,NA,NA
S000001018-KanMX,yhl026c,Disruption marked with KanMX,NA,NA,NA
S000001015-KanMX,npr3,Disruption marked with KanMX,NA,NA,NA
S000001014-KanMX,spo11,Disruption marked with KanMX,NA,NA,NA
S000001013-KanMX,aim17,Disruption marked with KanMX,NA,NA,NA
S000001012-KanMX,opi1,Disruption marked with KanMX,NA,NA,NA
S000001011-KanMX,apm2,Disruption marked with KanMX,NA,NA,NA
S000001009-KanMX,yhl017w,Disruption marked with KanMX,NA,NA,NA
S000001008-KanMX,dur3,Disruption marked with KanMX,NA,NA,NA
S000001006-KanMX,ylf2,Disruption marked with KanMX,NA,NA,NA
S000001005-KanMX,otu2,Disruption marked with KanMX,NA,NA,NA
S000001004-KanMX,yhl012w,Disruption marked with KanMX,NA,NA,NA
S000001002-KanMX,etp1,Disruption marked with KanMX,NA,NA,NA
S000001001-KanMX,yap3,Disruption marked with KanMX,NA,NA,NA
S000001000-KanMX,yhl008c,Disruption marked with KanMX,NA,NA,NA
S000000999-KanMX,ste20,Disruption marked with KanMX,NA,NA,NA
S000000998-KanMX,shu1,Disruption marked with KanMX,NA,NA,NA
S000000997-KanMX,yhl005c,Disruption marked with KanMX,NA,NA,NA
S000000995-KanMX,lag1,Disruption marked with KanMX,NA,NA,NA
S000003529-KanMX,qcr10,Disruption marked with KanMX,NA,NA,NA
S000001052-KanMX,rpl27a,Disruption marked with KanMX,NA,NA,NA
S000001053-KanMX,dia4,Disruption marked with KanMX,NA,NA,NA
S000001054-KanMX,vps29,Disruption marked with KanMX,NA,NA,NA
S000001055-KanMX,ard1,Disruption marked with KanMX,NA,NA,NA
S000001056-KanMX,spo13,Disruption marked with KanMX,NA,NA,NA
S000001057-KanMX,mip6,Disruption marked with KanMX,NA,NA,NA
S000001060-KanMX,arg4,Disruption marked with KanMX,NA,NA,NA
S000001063-KanMX,rps27b,Disruption marked with KanMX,NA,NA,NA
S000001064-KanMX,yhr022c,Disruption marked with KanMX,NA,NA,NA
S000001070-KanMX,dap2,Disruption marked with KanMX,NA,NA,NA
S000001071-KanMX,yhi9,Disruption marked with KanMX,NA,NA,NA
S000001072-KanMX,slt2,Disruption marked with KanMX,NA,NA,NA
S000001073-KanMX,rrm3,Disruption marked with KanMX,NA,NA,NA
S000001075-KanMX,yhr033w,Disruption marked with KanMX,NA,NA,NA
S000001076-KanMX,pih1,Disruption marked with KanMX,NA,NA,NA
S000001077-KanMX,nel1,Disruption marked with KanMX,NA,NA,NA
S000001079-KanMX,put2,Disruption marked with KanMX,NA,NA,NA
S000001080-KanMX,rrf1,Disruption marked with KanMX,NA,NA,NA
S000001081-KanMX,msc7,Disruption marked with KanMX,NA,NA,NA
S000001085-KanMX,dog2,Disruption marked with KanMX,NA,NA,NA
S000001086-KanMX,dog1,Disruption marked with KanMX,NA,NA,NA
S000006195-KanMX,sam3,Disruption marked with KanMX,NA,NA,NA
S000006194-KanMX,sam4,Disruption marked with KanMX,NA,NA,NA
S000006193-KanMX,pbi1,Disruption marked with KanMX,NA,NA,NA
S000006192-KanMX,atp15,Disruption marked with KanMX,NA,NA,NA
S000006191-KanMX,mdl2,Disruption marked with KanMX,NA,NA,NA
S000006190-KanMX,kar9,Disruption marked with KanMX,NA,NA,NA
S000006188-KanMX,acm1,Disruption marked with KanMX,NA,NA,NA
S000006186-KanMX,dip5,Disruption marked with KanMX,NA,NA,NA
S000006185-KanMX,ypl264c,Disruption marked with KanMX,NA,NA,NA
S000006184-KanMX,kel3,Disruption marked with KanMX,NA,NA,NA
S000006183-KanMX,fum1,Disruption marked with KanMX,NA,NA,NA
S000006181-KanMX,ypl260w,Disruption marked with KanMX,NA,NA,NA
S000006182-KanMX,ypl261c,Disruption marked with KanMX,NA,NA,NA
S000006180-KanMX,apm1,Disruption marked with KanMX,NA,NA,NA
S000006179-KanMX,thi21,Disruption marked with KanMX,NA,NA,NA
S000006178-KanMX,ypl257w,Disruption marked with KanMX,NA,NA,NA
S000006177-KanMX,cln2,Disruption marked with KanMX,NA,NA,NA
S000006175-KanMX,hfi1,Disruption marked with KanMX,NA,NA,NA
S000006174-KanMX,vik1,Disruption marked with KanMX,NA,NA,NA
S000006171-KanMX,icy2,Disruption marked with KanMX,NA,NA,NA
S000006170-KanMX,gyp5,Disruption marked with KanMX,NA,NA,NA
S000006169-KanMX,gal4,Disruption marked with KanMX,NA,NA,NA
S000006168-KanMX,ypl247c,Disruption marked with KanMX,NA,NA,NA
S000006167-KanMX,rbd2,Disruption marked with KanMX,NA,NA,NA
S000006166-KanMX,ypl245w,Disruption marked with KanMX,NA,NA,NA
S000006165-KanMX,hut1,Disruption marked with KanMX,NA,NA,NA
S000006162-KanMX,cin2,Disruption marked with KanMX,NA,NA,NA
S000006161-KanMX,hsp82,Disruption marked with KanMX,NA,NA,NA
S000006160-KanMX,yar1,Disruption marked with KanMX,NA,NA,NA
S000006157-KanMX,env7,Disruption marked with KanMX,NA,NA,NA
S000006155-KanMX,vma11,Disruption marked with KanMX,NA,NA,NA
S000006153-KanMX,sso1,Disruption marked with KanMX,NA,NA,NA
S000006151-KanMX,usv1,Disruption marked with KanMX,NA,NA,NA
S000006150-KanMX,ypl229w,Disruption marked with KanMX,NA,NA,NA
S000006148-KanMX,alg5,Disruption marked with KanMX,NA,NA,NA
S000006147-KanMX,new1,Disruption marked with KanMX,NA,NA,NA
S000006146-KanMX,ypl225w,Disruption marked with KanMX,NA,NA,NA
S000006144-KanMX,gre1,Disruption marked with KanMX,NA,NA,NA
S000006143-KanMX,fmp40,Disruption marked with KanMX,NA,NA,NA
S000006142-KanMX,flc1,Disruption marked with KanMX,NA,NA,NA
S000006141-KanMX,rpl1a,Disruption marked with KanMX,NA,NA,NA
S000006140-KanMX,pcl8,Disruption marked with KanMX,NA,NA,NA
S000006137-KanMX,ypl216w,Disruption marked with KanMX,NA,NA,NA
S000006136-KanMX,cbp3,Disruption marked with KanMX,NA,NA,NA
S000006135-KanMX,thi6,Disruption marked with KanMX,NA,NA,NA
S000006134-KanMX,lea1,Disruption marked with KanMX,NA,NA,NA
S000006133-KanMX,pus1,Disruption marked with KanMX,NA,NA,NA
S000006129-KanMX,rkm1,Disruption marked with KanMX,NA,NA,NA
S000006128-KanMX,tyw1,Disruption marked with KanMX,NA,NA,NA
S000006127-KanMX,pgc1,Disruption marked with KanMX,NA,NA,NA
S000006126-KanMX,ypl205c,Disruption marked with KanMX,NA,NA,NA
S000006124-KanMX,tpk2,Disruption marked with KanMX,NA,NA,NA
S000006123-KanMX,aft2,Disruption marked with KanMX,NA,NA,NA
S000006122-KanMX,yig1,Disruption marked with KanMX,NA,NA,NA
S000006121-KanMX,csm4,Disruption marked with KanMX,NA,NA,NA
S000006120-KanMX,ypl199c,Disruption marked with KanMX,NA,NA,NA
S000006119-KanMX,rpl7b,Disruption marked with KanMX,NA,NA,NA
S000006118-KanMX,ypl197c,Disruption marked with KanMX,NA,NA,NA
S000006117-KanMX,oxr1,Disruption marked with KanMX,NA,NA,NA
S000006116-KanMX,apl5,Disruption marked with KanMX,NA,NA,NA
S000006115-KanMX,ddc1,Disruption marked with KanMX,NA,NA,NA
S000006114-KanMX,rsa1,Disruption marked with KanMX,NA,NA,NA
S000006113-KanMX,prm3,Disruption marked with KanMX,NA,NA,NA
S000006112-KanMX,ypl191c,Disruption marked with KanMX,NA,NA,NA
S000006110-KanMX,gup2,Disruption marked with KanMX,NA,NA,NA
S000006109-KanMX,pos5,Disruption marked with KanMX,NA,NA,NA
S000005283-KanMX,yrf1-6,Disruption marked with KanMX,NA,NA,NA
S000005282-KanMX,ynl338w,Disruption marked with KanMX,NA,NA,NA
S000005280-KanMX,cos1,Disruption marked with KanMX,NA,NA,NA
S000005279-KanMX,ddi3,Disruption marked with KanMX,NA,NA,NA
S000005278-KanMX,sno2,Disruption marked with KanMX,NA,NA,NA
S000005277-KanMX,snz2,Disruption marked with KanMX,NA,NA,NA
S000005276-KanMX,thi12,Disruption marked with KanMX,NA,NA,NA
S000005274-KanMX,rpd3,Disruption marked with KanMX,NA,NA,NA
S000005273-KanMX,pex6,Disruption marked with KanMX,NA,NA,NA
S000005272-KanMX,mdj2,Disruption marked with KanMX,NA,NA,NA
S000005271-KanMX,egt2,Disruption marked with KanMX,NA,NA,NA
S000005270-KanMX,pfa3,Disruption marked with KanMX,NA,NA,NA
S000005268-KanMX,ynl324w,Disruption marked with KanMX,NA,NA,NA
S000005269-KanMX,fig4,Disruption marked with KanMX,NA,NA,NA
S000005267-KanMX,lem3,Disruption marked with KanMX,NA,NA,NA
S000005266-KanMX,kre1,Disruption marked with KanMX,NA,NA,NA
S000005265-KanMX,vnx1,Disruption marked with KanMX,NA,NA,NA
S000005264-KanMX,ynl320w,Disruption marked with KanMX,NA,NA,NA
S000005263-KanMX,ynl319w,Disruption marked with KanMX,NA,NA,NA
S000005262-KanMX,hxt14,Disruption marked with KanMX,NA,NA,NA
S000005258-KanMX,dal82,Disruption marked with KanMX,NA,NA,NA
S000005255-KanMX,skp2,Disruption marked with KanMX,NA,NA,NA
S000005253-KanMX,stb1,Disruption marked with KanMX,NA,NA,NA
S000005251-KanMX,mck1,Disruption marked with KanMX,NA,NA,NA
S000005249-KanMX,bxi1,Disruption marked with KanMX,NA,NA,NA
S000005248-KanMX,ypt11,Disruption marked with KanMX,NA,NA,NA
S000005247-KanMX,ynl303w,Disruption marked with KanMX,NA,NA,NA
S000005246-KanMX,rps19b,Disruption marked with KanMX,NA,NA,NA
S000005245-KanMX,rpl18b,Disruption marked with KanMX,NA,NA,NA
S000005243-KanMX,trf5,Disruption marked with KanMX,NA,NA,NA
S000005242-KanMX,cla4,Disruption marked with KanMX,NA,NA,NA
S000005240-KanMX,ynl296w,Disruption marked with KanMX,NA,NA,NA
S000005241-KanMX,mon2,Disruption marked with KanMX,NA,NA,NA
S000005239-KanMX,ynl295w,Disruption marked with KanMX,NA,NA,NA
S000005238-KanMX,rim21,Disruption marked with KanMX,NA,NA,NA
S000005237-KanMX,msb3,Disruption marked with KanMX,NA,NA,NA
S000005236-KanMX,pus4,Disruption marked with KanMX,NA,NA,NA
S000005235-KanMX,mid1,Disruption marked with KanMX,NA,NA,NA
S000005233-KanMX,pcl1,Disruption marked with KanMX,NA,NA,NA
S000005232-KanMX,caf40,Disruption marked with KanMX,NA,NA,NA
S000005230-KanMX,cus2,Disruption marked with KanMX,NA,NA,NA
S000005229-KanMX,ynl285w,Disruption marked with KanMX,NA,NA,NA
S000005227-KanMX,wsc2,Disruption marked with KanMX,NA,NA,NA
S000005225-KanMX,hch1,Disruption marked with KanMX,NA,NA,NA
S000005224-KanMX,erg24,Disruption marked with KanMX,NA,NA,NA
S000005222-KanMX,caf120,Disruption marked with KanMX,NA,NA,NA
S000005221-KanMX,met2,Disruption marked with KanMX,NA,NA,NA
S000005220-KanMX,ynl276c,Disruption marked with KanMX,NA,NA,NA
S000005219-KanMX,bor1,Disruption marked with KanMX,NA,NA,NA
S000005217-KanMX,tof1,Disruption marked with KanMX,NA,NA,NA
S000005215-KanMX,bni1,Disruption marked with KanMX,NA,NA,NA
S000005214-KanMX,alp1,Disruption marked with KanMX,NA,NA,NA
S000005213-KanMX,bsc4,Disruption marked with KanMX,NA,NA,NA
S000005212-KanMX,lyp1,Disruption marked with KanMX,NA,NA,NA
S000005210-KanMX,ynl266w,Disruption marked with KanMX,NA,NA,NA
S000005209-KanMX,ist1,Disruption marked with KanMX,NA,NA,NA
S000005208-KanMX,pdr17,Disruption marked with KanMX,NA,NA,NA
S000005203-KanMX,atx1,Disruption marked with KanMX,NA,NA,NA
S000005201-KanMX,sip3,Disruption marked with KanMX,NA,NA,NA
S000005199-KanMX,gis2,Disruption marked with KanMX,NA,NA,NA
S000005198-KanMX,rtc4,Disruption marked with KanMX,NA,NA,NA
S000005197-KanMX,tex1,Disruption marked with KanMX,NA,NA,NA
S000005193-KanMX,mpa43,Disruption marked with KanMX,NA,NA,NA
S000005192-KanMX,rpa49,Disruption marked with KanMX,NA,NA,NA
S000005190-KanMX,vps75,Disruption marked with KanMX,NA,NA,NA
S000003754-KanMX,yjl218w,Disruption marked with KanMX,NA,NA,NA
S000003753-KanMX,ree1,Disruption marked with KanMX,NA,NA,NA
S000003752-KanMX,ima5,Disruption marked with KanMX,NA,NA,NA
S000003751-KanMX,yjl215c,Disruption marked with KanMX,NA,NA,NA
S000003750-KanMX,hxt8,Disruption marked with KanMX,NA,NA,NA
S000003748-KanMX,opt1,Disruption marked with KanMX,NA,NA,NA
S000003746-KanMX,pex2,Disruption marked with KanMX,NA,NA,NA
S000003747-KanMX,yjl211c,Disruption marked with KanMX,NA,NA,NA
S000003745-KanMX,cbp1,Disruption marked with KanMX,NA,NA,NA
S000003744-KanMX,nuc1,Disruption marked with KanMX,NA,NA,NA
S000003743-KanMX,laa1,Disruption marked with KanMX,NA,NA,NA
S000003741-KanMX,yjl206c,Disruption marked with KanMX,NA,NA,NA
S000003742-KanMX,nce101,Disruption marked with KanMX,NA,NA,NA
S000003740-KanMX,rcy1,Disruption marked with KanMX,NA,NA,NA
S000003737-KanMX,ecm25,Disruption marked with KanMX,NA,NA,NA
S000003736-KanMX,aco2,Disruption marked with KanMX,NA,NA,NA
S000003735-KanMX,mbb1,Disruption marked with KanMX,NA,NA,NA
S000003734-KanMX,pho90,Disruption marked with KanMX,NA,NA,NA
S000003733-KanMX,ubp12,Disruption marked with KanMX,NA,NA,NA
S000003732-KanMX,elo1,Disruption marked with KanMX,NA,NA,NA
S000003729-KanMX,yjl193w,Disruption marked with KanMX,NA,NA,NA
S000003728-KanMX,sop4,Disruption marked with KanMX,NA,NA,NA
S000003727-KanMX,rps14b,Disruption marked with KanMX,NA,NA,NA
S000003726-KanMX,rps22a,Disruption marked with KanMX,NA,NA,NA
S000003725-KanMX,rpl39,Disruption marked with KanMX,NA,NA,NA
S000003724-KanMX,bud19,Disruption marked with KanMX,NA,NA,NA
S000003723-KanMX,swe1,Disruption marked with KanMX,NA,NA,NA
S000003722-KanMX,mnn5,Disruption marked with KanMX,NA,NA,NA
S000003721-KanMX,atg36,Disruption marked with KanMX,NA,NA,NA
S000003719-KanMX,mnn11,Disruption marked with KanMX,NA,NA,NA
S000003717-KanMX,yjl181w,Disruption marked with KanMX,NA,NA,NA
S000003718-KanMX,yjl182c,Disruption marked with KanMX,NA,NA,NA
S000003716-KanMX,atp12,Disruption marked with KanMX,NA,NA,NA
S000003715-KanMX,pfd1,Disruption marked with KanMX,NA,NA,NA
S000003714-KanMX,atg27,Disruption marked with KanMX,NA,NA,NA
S000003712-KanMX,swi3,Disruption marked with KanMX,NA,NA,NA
S000003708-KanMX,cps1,Disruption marked with KanMX,NA,NA,NA
S000003707-KanMX,yjl171c,Disruption marked with KanMX,NA,NA,NA
S000003706-KanMX,asg7,Disruption marked with KanMX,NA,NA,NA
S000003705-KanMX,yjl169w,Disruption marked with KanMX,NA,NA,NA
S000003704-KanMX,set2,Disruption marked with KanMX,NA,NA,NA
S000003702-KanMX,qcr8,Disruption marked with KanMX,NA,NA,NA
S000003701-KanMX,hal5,Disruption marked with KanMX,NA,NA,NA
S000003700-KanMX,tpk1,Disruption marked with KanMX,NA,NA,NA
S000003699-KanMX,yjl163c,Disruption marked with KanMX,NA,NA,NA
S000003698-KanMX,jjj2,Disruption marked with KanMX,NA,NA,NA
S000003697-KanMX,fmp33,Disruption marked with KanMX,NA,NA,NA
S000003695-KanMX,hsp150,Disruption marked with KanMX,NA,NA,NA
S000003694-KanMX,cis3,Disruption marked with KanMX,NA,NA,NA
S000003693-KanMX,far1,Disruption marked with KanMX,NA,NA,NA
S000003691-KanMX,fbp26,Disruption marked with KanMX,NA,NA,NA
S000003690-KanMX,vps35,Disruption marked with KanMX,NA,NA,NA
S000003689-KanMX,ino1,Disruption marked with KanMX,NA,NA,NA
S000003688-KanMX,yjl152w,Disruption marked with KanMX,NA,NA,NA
S000003687-KanMX,sna3,Disruption marked with KanMX,NA,NA,NA
S000003686-KanMX,yjl150w,Disruption marked with KanMX,NA,NA,NA
S000003685-KanMX,das1,Disruption marked with KanMX,NA,NA,NA
S000003684-KanMX,rpa34,Disruption marked with KanMX,NA,NA,NA
S000003683-KanMX,yjl147c,Disruption marked with KanMX,NA,NA,NA
S000003682-KanMX,ids2,Disruption marked with KanMX,NA,NA,NA
S000003681-KanMX,sfh5,Disruption marked with KanMX,NA,NA,NA
S000003680-KanMX,yjl144w,Disruption marked with KanMX,NA,NA,NA
S000003678-KanMX,irc9,Disruption marked with KanMX,NA,NA,NA
S000003676-KanMX,rpb4,Disruption marked with KanMX,NA,NA,NA
S000003675-KanMX,yur1,Disruption marked with KanMX,NA,NA,NA
S000003674-KanMX,tif2,Disruption marked with KanMX,NA,NA,NA
S000003671-KanMX,yjl135w,Disruption marked with KanMX,NA,NA,NA
S000003670-KanMX,lcb3,Disruption marked with KanMX,NA,NA,NA
S000003669-KanMX,mrs3,Disruption marked with KanMX,NA,NA,NA
S000003667-KanMX,aim23,Disruption marked with KanMX,NA,NA,NA
S000003666-KanMX,ura2,Disruption marked with KanMX,NA,NA,NA
S000003665-KanMX,trk1,Disruption marked with KanMX,NA,NA,NA
S000003663-KanMX,spt10,Disruption marked with KanMX,NA,NA,NA
S000003662-KanMX,nit2,Disruption marked with KanMX,NA,NA,NA
S000003660-KanMX,lsm1,Disruption marked with KanMX,NA,NA,NA
S000003659-KanMX,mtc1,Disruption marked with KanMX,NA,NA,NA
S000003658-KanMX,alb1,Disruption marked with KanMX,NA,NA,NA
S000003656-KanMX,yjl120w,Disruption marked with KanMX,NA,NA,NA
S000003657-KanMX,rpe1,Disruption marked with KanMX,NA,NA,NA
S000003654-KanMX,yjl118w,Disruption marked with KanMX,NA,NA,NA
S000003655-KanMX,yjl119c,Disruption marked with KanMX,NA,NA,NA
S000003653-KanMX,pho86,Disruption marked with KanMX,NA,NA,NA
S000003652-KanMX,nca3,Disruption marked with KanMX,NA,NA,NA
S000003651-KanMX,asf1,Disruption marked with KanMX,NA,NA,NA
S000003648-KanMX,mdv1,Disruption marked with KanMX,NA,NA,NA
S000003646-KanMX,gzf3,Disruption marked with KanMX,NA,NA,NA
S000003644-KanMX,prm10,Disruption marked with KanMX,NA,NA,NA
S000003643-KanMX,yjl107c,Disruption marked with KanMX,NA,NA,NA
S000003642-KanMX,ime2,Disruption marked with KanMX,NA,NA,NA
S000003638-KanMX,mef2,Disruption marked with KanMX,NA,NA,NA
S000003636-KanMX,lsb6,Disruption marked with KanMX,NA,NA,NA
S000003635-KanMX,chs6,Disruption marked with KanMX,NA,NA,NA
S000003634-KanMX,sap185,Disruption marked with KanMX,NA,NA,NA
S000003632-KanMX,mrpl49,Disruption marked with KanMX,NA,NA,NA
S000003631-KanMX,bck1,Disruption marked with KanMX,NA,NA,NA
S000003629-KanMX,tok1,Disruption marked with KanMX,NA,NA,NA
S000003628-KanMX,srs2,Disruption marked with KanMX,NA,NA,NA
S000003625-KanMX,sip4,Disruption marked with KanMX,NA,NA,NA
S000003624-KanMX,arg3,Disruption marked with KanMX,NA,NA,NA
S000003620-KanMX,aly2,Disruption marked with KanMX,NA,NA,NA
S000003619-KanMX,tax4,Disruption marked with KanMX,NA,NA,NA
S000003618-KanMX,iml2,Disruption marked with KanMX,NA,NA,NA
S000003616-KanMX,scp160,Disruption marked with KanMX,NA,NA,NA
S000003615-KanMX,pry1,Disruption marked with KanMX,NA,NA,NA
S000003613-KanMX,ics3,Disruption marked with KanMX,NA,NA,NA
S000003611-KanMX,apq13,Disruption marked with KanMX,NA,NA,NA
S000003609-KanMX,jem1,Disruption marked with KanMX,NA,NA,NA
S000003607-KanMX,arg2,Disruption marked with KanMX,NA,NA,NA
S000003604-KanMX,yjl068c,Disruption marked with KanMX,NA,NA,NA
S000003603-KanMX,yjl067w,Disruption marked with KanMX,NA,NA,NA
S000003602-KanMX,mpm1,Disruption marked with KanMX,NA,NA,NA
S000003600-KanMX,yjl064w,Disruption marked with KanMX,NA,NA,NA
S000003601-KanMX,dls1,Disruption marked with KanMX,NA,NA,NA
S000003599-KanMX,mrpl8,Disruption marked with KanMX,NA,NA,NA
S000003598-KanMX,las21,Disruption marked with KanMX,NA,NA,NA
S000003596-KanMX,bna3,Disruption marked with KanMX,NA,NA,NA
S000003595-KanMX,yhc3,Disruption marked with KanMX,NA,NA,NA
S000003594-KanMX,bit61,Disruption marked with KanMX,NA,NA,NA
S000003593-KanMX,iks1,Disruption marked with KanMX,NA,NA,NA
S000003592-KanMX,zap1,Disruption marked with KanMX,NA,NA,NA
