allele_id,allele_name,allele_type,allele_description,dna_changes,aa_changes
S000005820,RRS1,NA,NA,NA,NA
S000005821,UAF30,NA,NA,NA,NA
S000005822,YOR296W,NA,NA,NA,NA
S000005823,TIM18,NA,NA,NA,NA
S000005824,MUM3,NA,NA,NA,NA
S000005825,BUD7,NA,NA,NA,NA
S000005826,YOR300W,NA,NA,NA,NA
S000005827,RAX1,NA,NA,NA,NA
S000005828,YOR302W,NA,NA,NA,NA
S000005829,CPA1,NA,NA,NA,NA
S000005830,BIL1,NA,NA,NA,NA
S000005831,ISW2,NA,NA,NA,NA
S000005832,RRG7,NA,NA,NA,NA
S000005833,MCH5,NA,NA,NA,NA
S000005834,SLY41,NA,NA,NA,NA
S000005835,SNU66,NA,NA,NA,NA
S000005836,YOR309C,NA,NA,NA,NA
S000005837,NOP58,NA,NA,NA,NA
S000005838,DGK1,NA,NA,NA,NA
S000005839,RPL20B,NA,NA,NA,NA
S000005840,SPS4,NA,NA,NA,NA
S000005841,YOR314W,NA,NA,NA,NA
S000005842,SFG1,NA,NA,NA,NA
S000005843,COT1,NA,NA,NA,NA
S000005844,FAA1,NA,NA,NA,NA
S000005845,YOR318C,NA,NA,NA,NA
S000005846,HSH49,NA,NA,NA,NA
S000005847,GNT1,NA,NA,NA,NA
S000005848,PMT3,NA,NA,NA,NA
S000005849,LDB19,NA,NA,NA,NA
S000005850,PRO2,NA,NA,NA,NA
S000005851,FRT1,NA,NA,NA,NA
S000005852,YOR325W,NA,NA,NA,NA
S000005853,MYO2,NA,NA,NA,NA
S000005854,SNC2,NA,NA,NA,NA
S000005855,PDR10,NA,NA,NA,NA
S000005856,SCD5,NA,NA,NA,NA
S000005857,MIP1,NA,NA,NA,NA
S000005858,YOR331C,NA,NA,NA,NA
S000005859,VMA4,NA,NA,NA,NA
S000005860,YOR333C,NA,NA,NA,NA
S000005861,MRS2,NA,NA,NA,NA
S000005862,ALA1,NA,NA,NA,NA
S000005863,KRE5,NA,NA,NA,NA
S000005864,TEA1,NA,NA,NA,NA
S000005865,YOR338W,NA,NA,NA,NA
S000005866,UBC11,NA,NA,NA,NA
S000005867,RPA43,NA,NA,NA,NA
S000005868,RPA190,NA,NA,NA,NA
S000005869,YOR342C,NA,NA,NA,NA
S000005870,YOR343C,NA,NA,NA,NA
S000005871,TYE7,NA,NA,NA,NA
S000005872,YOR345C,NA,NA,NA,NA
S000005873,REV1,NA,NA,NA,NA
S000005874,PYK2,NA,NA,NA,NA
S000005875,PUT4,NA,NA,NA,NA
S000005876,CIN1,NA,NA,NA,NA
S000005877,MNE1,NA,NA,NA,NA
S000005878,MEK1,NA,NA,NA,NA
S000005879,TFB6,NA,NA,NA,NA
S000005880,SOG2,NA,NA,NA,NA
S000005881,MSC6,NA,NA,NA,NA
S000005882,GDS1,NA,NA,NA,NA
S000005883,CIR2,NA,NA,NA,NA
S000005884,SNX3,NA,NA,NA,NA
S000005885,HAP5,NA,NA,NA,NA
S000005886,VTS1,NA,NA,NA,NA
S000005887,PDE2,NA,NA,NA,NA
S000005888,PRT1,NA,NA,NA,NA
S000005889,PRE10,NA,NA,NA,NA
S000005890,PIP2,NA,NA,NA,NA
S000005891,YOR364W,NA,NA,NA,NA
S000005892,YOR365C,NA,NA,NA,NA
S000005893,YOR366W,NA,NA,NA,NA
S000005894,SCP1,NA,NA,NA,NA
S000005895,RAD17,NA,NA,NA,NA
S000005896,RPS12,NA,NA,NA,NA
S000005897,MRS6,NA,NA,NA,NA
S000005898,GPB1,NA,NA,NA,NA
S000005899,NDD1,NA,NA,NA,NA
S000005900,NUD1,NA,NA,NA,NA
S000005901,ALD4,NA,NA,NA,NA
S000005902,GDH1,NA,NA,NA,NA
S000005903,YOR376W,NA,NA,NA,NA
S000005904,ATF1,NA,NA,NA,NA
S000005905,AMF1,NA,NA,NA,NA
S000005906,YOR379C,NA,NA,NA,NA
S000005907,RDR1,NA,NA,NA,NA
S000005908,FRE3,NA,NA,NA,NA
S000005909,FIT2,NA,NA,NA,NA
S000005910,FIT3,NA,NA,NA,NA
S000005911,FRE5,NA,NA,NA,NA
S000005912,YOR385W,NA,NA,NA,NA
S000005913,PHR1,NA,NA,NA,NA
S000005914,YOR387C,NA,NA,NA,NA
S000005915,FDH1,NA,NA,NA,NA
S000005916,YOR389W,NA,NA,NA,NA
S000005917,FEX1,NA,NA,NA,NA
S000005918,HSP33,NA,NA,NA,NA
S000005919,YOR392W,NA,NA,NA,NA
S000005920,ERR1,NA,NA,NA,NA
S000005921,PAU21,NA,NA,NA,NA
S000005922,HAT1,NA,NA,NA,NA
S000005923,SNF8,NA,NA,NA,NA
S000005924,ULA1,NA,NA,NA,NA
S000005925,LSP1,NA,NA,NA,NA
S000005926,AEP3,NA,NA,NA,NA
S000005927,NCR1,NA,NA,NA,NA
S000005928,TFC8,NA,NA,NA,NA
S000005929,CHL1,NA,NA,NA,NA
S000005930,TAE2,NA,NA,NA,NA
S000005931,RET3,NA,NA,NA,NA
S000005932,TAF3,NA,NA,NA,NA
S000005933,RRP12,NA,NA,NA,NA
S000005934,MRPS16,NA,NA,NA,NA
S000005935,YPL014W,NA,NA,NA,NA
S000005936,HST2,NA,NA,NA,NA
S000005937,SWI1,NA,NA,NA,NA
S000005938,IRC15,NA,NA,NA,NA
S000005939,CTF19,NA,NA,NA,NA
S000005940,VTC3,NA,NA,NA,NA
S000005941,ULP1,NA,NA,NA,NA
S000005942,ECM23,NA,NA,NA,NA
S000005943,RAD1,NA,NA,NA,NA
S000005944,MET12,NA,NA,NA,NA
S000005945,RMI1,NA,NA,NA,NA
S000005946,YPL025C,NA,NA,NA,NA
S000005947,SKS1,NA,NA,NA,NA
S000005948,SMA1,NA,NA,NA,NA
S000005949,ERG10,NA,NA,NA,NA
S000005950,SUV3,NA,NA,NA,NA
S000005951,TRM44,NA,NA,NA,NA
S000005952,PHO85,NA,NA,NA,NA
S000005953,SVL3,NA,NA,NA,NA
S000005954,SRL4,NA,NA,NA,NA
S000005955,YPL034W,NA,NA,NA,NA
S000005956,YPL035C,NA,NA,NA,NA
S000005957,PMA2,NA,NA,NA,NA
S000005958,EGD1,NA,NA,NA,NA
S000005959,MET31,NA,NA,NA,NA
S000005960,YPL039W,NA,NA,NA,NA
S000005961,ISM1,NA,NA,NA,NA
S000005962,YPL041C,NA,NA,NA,NA
S000005963,SSN3,NA,NA,NA,NA
S000005964,NOP4,NA,NA,NA,NA
S000005965,YPL044C,NA,NA,NA,NA
S000005966,VPS16,NA,NA,NA,NA
S000005967,ELC1,NA,NA,NA,NA
S000005968,SGF11,NA,NA,NA,NA
S000005969,CAM1,NA,NA,NA,NA
S000005970,DIG1,NA,NA,NA,NA
S000005971,MNN9,NA,NA,NA,NA
S000005972,ARL3,NA,NA,NA,NA
S000005973,OAZ1,NA,NA,NA,NA
S000005974,KTR6,NA,NA,NA,NA
S000005975,LEE1,NA,NA,NA,NA
S000005976,LGE1,NA,NA,NA,NA
S000005977,LCL1,NA,NA,NA,NA
S000005978,SUR1,NA,NA,NA,NA
S000005979,PDR12,NA,NA,NA,NA
S000005980,GRX5,NA,NA,NA,NA
S000005981,MFM1,NA,NA,NA,NA
S000005982,ALD6,NA,NA,NA,NA
S000005983,YPL062W,NA,NA,NA,NA
S000005984,TIM50,NA,NA,NA,NA
S000005985,CWC27,NA,NA,NA,NA
S000005986,VPS28,NA,NA,NA,NA
S000005987,RGL1,NA,NA,NA,NA
S000005988,YPL067C,NA,NA,NA,NA
S000005989,YPL068C,NA,NA,NA,NA
S000005990,BTS1,NA,NA,NA,NA
S000005991,MUK1,NA,NA,NA,NA
S000005992,YPL071C,NA,NA,NA,NA
S000005993,UBP16,NA,NA,NA,NA
S000005994,YPL073C,NA,NA,NA,NA
S000005995,YTA6,NA,NA,NA,NA
S000005996,GCR1,NA,NA,NA,NA
S000005997,GPI2,NA,NA,NA,NA
S000005998,YPL077C,NA,NA,NA,NA
S000005999,ATP4,NA,NA,NA,NA
S000006000,RPL21B,NA,NA,NA,NA
S000006001,YPL080C,NA,NA,NA,NA
S000006002,RPS9A,NA,NA,NA,NA
S000006003,MOT1,NA,NA,NA,NA
S000006004,SEN54,NA,NA,NA,NA
S000006005,BRO1,NA,NA,NA,NA
S000006006,SEC16,NA,NA,NA,NA
S000006007,ELP3,NA,NA,NA,NA
S000006008,YDC1,NA,NA,NA,NA
S000006009,YPL088W,NA,NA,NA,NA
S000006010,RLM1,NA,NA,NA,NA
S000006011,RPS6A,NA,NA,NA,NA
S000006012,GLR1,NA,NA,NA,NA
S000006013,SSU1,NA,NA,NA,NA
S000006014,NOG1,NA,NA,NA,NA
S000006015,SEC62,NA,NA,NA,NA
S000006016,EEB1,NA,NA,NA,NA
S000006017,PNG1,NA,NA,NA,NA
S000006018,MSY1,NA,NA,NA,NA
S000006019,MGR2,NA,NA,NA,NA
S000006020,INA17,NA,NA,NA,NA
S000006021,ATG21,NA,NA,NA,NA
S000006022,ELP4,NA,NA,NA,NA
S000006023,YPL102C,NA,NA,NA,NA
S000006024,FMP30,NA,NA,NA,NA
S000006025,MSD1,NA,NA,NA,NA
S000006026,SYH1,NA,NA,NA,NA
S000006027,SSE1,NA,NA,NA,NA
S000006028,YPL107W,NA,NA,NA,NA
S000006029,YPL108W,NA,NA,NA,NA
S000006030,YPL109C,NA,NA,NA,NA
S000006031,GDE1,NA,NA,NA,NA
S000006032,CAR1,NA,NA,NA,NA
S000006033,PEX25,NA,NA,NA,NA
S000006034,YPL113C,NA,NA,NA,NA
S000006035,YPL114W,NA,NA,NA,NA
S000006036,BEM3,NA,NA,NA,NA
S000006037,HOS3,NA,NA,NA,NA
S000006038,IDI1,NA,NA,NA,NA
S000006039,MRP51,NA,NA,NA,NA
S000006040,DBP1,NA,NA,NA,NA
S000006041,VPS30,NA,NA,NA,NA
S000006042,MEI5,NA,NA,NA,NA
S000006043,TFB2,NA,NA,NA,NA
S000006044,RNY1,NA,NA,NA,NA
S000006045,SPC29,NA,NA,NA,NA
S000006046,KAP120,NA,NA,NA,NA
S000006047,NAN1,NA,NA,NA,NA
S000006048,HHO1,NA,NA,NA,NA
S000006049,TBF1,NA,NA,NA,NA
S000006050,TAF14,NA,NA,NA,NA
S000006051,SPO19,NA,NA,NA,NA
S000006052,RPL5,NA,NA,NA,NA
S000006053,COX11,NA,NA,NA,NA
S000006054,RDS2,NA,NA,NA,NA
S000006055,ODC1,NA,NA,NA,NA
S000006056,ISU1,NA,NA,NA,NA
S000006057,YPL136W,NA,NA,NA,NA
S000006058,GIP3,NA,NA,NA,NA
S000006059,SPP1,NA,NA,NA,NA
S000006060,UME1,NA,NA,NA,NA
S000006061,MKK2,NA,NA,NA,NA
S000006062,FRK1,NA,NA,NA,NA
S000006063,YPL142C,NA,NA,NA,NA
S000006064,RPL33A,NA,NA,NA,NA
S000006065,POC4,NA,NA,NA,NA
S000006066,KES1,NA,NA,NA,NA
S000006067,NOP53,NA,NA,NA,NA
S000006068,PXA1,NA,NA,NA,NA
S000006069,PPT2,NA,NA,NA,NA
S000006070,ATG5,NA,NA,NA,NA
S000006071,YPL150W,NA,NA,NA,NA
S000006072,PRP46,NA,NA,NA,NA
S000006073,RRD2,NA,NA,NA,NA
S000006074,RAD53,NA,NA,NA,NA
S000006075,PEP4,NA,NA,NA,NA
S000006076,KIP2,NA,NA,NA,NA
S000006077,PRM4,NA,NA,NA,NA
S000006078,TGS1,NA,NA,NA,NA
S000006079,AIM44,NA,NA,NA,NA
S000006080,PET20,NA,NA,NA,NA
S000006081,CDC60,NA,NA,NA,NA
S000006082,BEM4,NA,NA,NA,NA
S000006083,YPL162C,NA,NA,NA,NA
S000006084,SVS1,NA,NA,NA,NA
S000006085,MLH3,NA,NA,NA,NA
S000006086,SET6,NA,NA,NA,NA
S000006087,ATG29,NA,NA,NA,NA
S000006088,REV3,NA,NA,NA,NA
S000006089,YPL168W,NA,NA,NA,NA
S000006090,MEX67,NA,NA,NA,NA
S000006091,DAP1,NA,NA,NA,NA
S000006092,OYE3,NA,NA,NA,NA
S000006093,COX10,NA,NA,NA,NA
S000006094,MRPL40,NA,NA,NA,NA
S000006095,NIP100,NA,NA,NA,NA
S000006096,SPT14,NA,NA,NA,NA
S000006097,TRE1,NA,NA,NA,NA
S000006098,CUP9,NA,NA,NA,NA
S000006099,CBC2,NA,NA,NA,NA
S000006100,PPQ1,NA,NA,NA,NA
S000006101,TCO89,NA,NA,NA,NA
S000006102,CTI6,NA,NA,NA,NA
S000006103,YPL182C,NA,NA,NA,NA
S000006104,RTT10,NA,NA,NA,NA
S000006105,MRN1,NA,NA,NA,NA
S000006106,YPL185W,NA,NA,NA,NA
S000006107,UIP4,NA,NA,NA,NA
S000006108,MF(ALPHA)1,NA,NA,NA,NA
S000006109,POS5,NA,NA,NA,NA
S000006110,GUP2,NA,NA,NA,NA
S000006111,NAB3,NA,NA,NA,NA
S000006112,YPL191C,NA,NA,NA,NA
S000006113,PRM3,NA,NA,NA,NA
S000006114,RSA1,NA,NA,NA,NA
S000006115,DDC1,NA,NA,NA,NA
S000006116,APL5,NA,NA,NA,NA
S000006117,OXR1,NA,NA,NA,NA
S000006118,YPL197C,NA,NA,NA,NA
S000006119,RPL7B,NA,NA,NA,NA
S000006120,YPL199C,NA,NA,NA,NA
S000006121,CSM4,NA,NA,NA,NA
S000006122,YIG1,NA,NA,NA,NA
S000006123,AFT2,NA,NA,NA,NA
S000006124,TPK2,NA,NA,NA,NA
S000006125,HRR25,NA,NA,NA,NA
S000006126,YPL205C,NA,NA,NA,NA
S000006127,PGC1,NA,NA,NA,NA
S000006128,TYW1,NA,NA,NA,NA
S000006129,RKM1,NA,NA,NA,NA
S000006130,IPL1,NA,NA,NA,NA
S000006131,SRP72,NA,NA,NA,NA
S000006132,NIP7,NA,NA,NA,NA
S000006133,PUS1,NA,NA,NA,NA
S000006134,LEA1,NA,NA,NA,NA
S000006135,THI6,NA,NA,NA,NA
S000006136,CBP3,NA,NA,NA,NA
S000006137,YPL216W,NA,NA,NA,NA
S000006138,BMS1,NA,NA,NA,NA
S000006139,SAR1,NA,NA,NA,NA
S000006140,PCL8,NA,NA,NA,NA
S000006141,RPL1A,NA,NA,NA,NA
S000006142,FLC1,NA,NA,NA,NA
S000006143,FMP40,NA,NA,NA,NA
S000006144,GRE1,NA,NA,NA,NA
S000006145,MMT2,NA,NA,NA,NA
S000006146,YPL225W,NA,NA,NA,NA
S000006147,NEW1,NA,NA,NA,NA
S000006148,ALG5,NA,NA,NA,NA
S000006149,CET1,NA,NA,NA,NA
S000006150,YPL229W,NA,NA,NA,NA
S000006151,USV1,NA,NA,NA,NA
S000006152,FAS2,NA,NA,NA,NA
S000006153,SSO1,NA,NA,NA,NA
S000006154,NSL1,NA,NA,NA,NA
S000006155,VMA11,NA,NA,NA,NA
S000006156,RVB2,NA,NA,NA,NA
S000006157,ENV7,NA,NA,NA,NA
S000006158,SUI3,NA,NA,NA,NA
S000006159,YPL238C,NA,NA,NA,NA
S000006160,YAR1,NA,NA,NA,NA
S000006161,HSP82,NA,NA,NA,NA
S000006162,CIN2,NA,NA,NA,NA
S000006163,IQG1,NA,NA,NA,NA
S000006164,SRP68,NA,NA,NA,NA
S000006165,HUT1,NA,NA,NA,NA
S000006166,YPL245W,NA,NA,NA,NA
S000006167,RBD2,NA,NA,NA,NA
S000006168,YPL247C,NA,NA,NA,NA
S000006169,GAL4,NA,NA,NA,NA
S000006170,GYP5,NA,NA,NA,NA
S000006171,ICY2,NA,NA,NA,NA
S000006172,YPL251W,NA,NA,NA,NA
S000006173,YAH1,NA,NA,NA,NA
S000006174,VIK1,NA,NA,NA,NA
S000006175,HFI1,NA,NA,NA,NA
S000006176,BBP1,NA,NA,NA,NA
S000006177,CLN2,NA,NA,NA,NA
S000006178,YPL257W,NA,NA,NA,NA
S000006179,THI21,NA,NA,NA,NA
S000006180,APM1,NA,NA,NA,NA
S000006181,YPL260W,NA,NA,NA,NA
S000006182,YPL261C,NA,NA,NA,NA
S000006183,FUM1,NA,NA,NA,NA
S000006184,KEL3,NA,NA,NA,NA
S000006185,YPL264C,NA,NA,NA,NA
S000006186,DIP5,NA,NA,NA,NA
S000006187,DIM1,NA,NA,NA,NA
S000006188,ACM1,NA,NA,NA,NA
S000006189,PLC1,NA,NA,NA,NA
S000006190,KAR9,NA,NA,NA,NA
S000006191,MDL2,NA,NA,NA,NA
S000006192,ATP15,NA,NA,NA,NA
S000006193,PBI1,NA,NA,NA,NA
S000006194,SAM4,NA,NA,NA,NA
S000006195,SAM3,NA,NA,NA,NA
S000006196,FDH2,NA,NA,NA,NA
S000006197,YPL276W,NA,NA,NA,NA
S000006198,YPL277C,NA,NA,NA,NA
S000006199,YPL278C,NA,NA,NA,NA
S000006200,FEX2,NA,NA,NA,NA
S000006201,HSP32,NA,NA,NA,NA
S000006202,ERR2,NA,NA,NA,NA
S000006203,PAU22,NA,NA,NA,NA
S000006204,YRF1-7,NA,NA,NA,NA
S000006205,CIT3,NA,NA,NA,NA
S000006206,PDH1,NA,NA,NA,NA
S000006207,YPR003C,NA,NA,NA,NA
S000006208,AIM45,NA,NA,NA,NA
S000006209,HAL1,NA,NA,NA,NA
S000006210,ICL2,NA,NA,NA,NA
S000006211,REC8,NA,NA,NA,NA
S000006212,HAA1,NA,NA,NA,NA
S000006213,SUT2,NA,NA,NA,NA
S000006214,RPA135,NA,NA,NA,NA
S000006215,YPR011C,NA,NA,NA,NA
S000006216,YPR012W,NA,NA,NA,NA
S000006217,CMR3,NA,NA,NA,NA
S000006218,YPR014C,NA,NA,NA,NA
S000006219,YPR015C,NA,NA,NA,NA
S000006220,TIF6,NA,NA,NA,NA
S000006221,DSS4,NA,NA,NA,NA
S000006222,RLF2,NA,NA,NA,NA
S000006223,MCM4,NA,NA,NA,NA
S000006224,ATP20,NA,NA,NA,NA
S000006225,AGC1,NA,NA,NA,NA
S000006226,YPR022C,NA,NA,NA,NA
S000006227,EAF3,NA,NA,NA,NA
S000006228,YME1,NA,NA,NA,NA
S000006229,CCL1,NA,NA,NA,NA
S000006230,ATH1,NA,NA,NA,NA
S000006231,YPR027C,NA,NA,NA,NA
S000006232,YOP1,NA,NA,NA,NA
S000006233,APL4,NA,NA,NA,NA
S000006234,CSR2,NA,NA,NA,NA
S000006235,NTO1,NA,NA,NA,NA
S000006236,SRO7,NA,NA,NA,NA
S000006237,HTS1,NA,NA,NA,NA
S000006238,ARP7,NA,NA,NA,NA
S000006239,GLN1,NA,NA,NA,NA
S000006240,VMA13,NA,NA,NA,NA
S000006241,ERV2,NA,NA,NA,NA
S000006242,IRC16,NA,NA,NA,NA
S000006243,YPR039W,NA,NA,NA,NA
S000006244,TIP41,NA,NA,NA,NA
S000006245,TIF5,NA,NA,NA,NA
S000006246,PUF2,NA,NA,NA,NA
S000006247,RPL43A,NA,NA,NA,NA
S000006248,OPI11,NA,NA,NA,NA
S000006249,THP3,NA,NA,NA,NA
S000006250,MCM16,NA,NA,NA,NA
S000006251,MSF1,NA,NA,NA,NA
S000006252,TAH18,NA,NA,NA,NA
S000006253,ATG11,NA,NA,NA,NA
S000006254,YPR050C,NA,NA,NA,NA
S000006255,MAK3,NA,NA,NA,NA
S000006256,NHP6A,NA,NA,NA,NA
S000006257,YPR053C,NA,NA,NA,NA
S000006258,SMK1,NA,NA,NA,NA
S000006259,SEC8,NA,NA,NA,NA
S000006260,TFB4,NA,NA,NA,NA
S000006261,BRR1,NA,NA,NA,NA
S000006262,YMC1,NA,NA,NA,NA
S000006263,YPR059C,NA,NA,NA,NA
S000006264,ARO7,NA,NA,NA,NA
S000006265,JID1,NA,NA,NA,NA
S000006266,FCY1,NA,NA,NA,NA
S000006267,YPR063C,NA,NA,NA,NA
S000006268,YPR064W,NA,NA,NA,NA
S000006269,ROX1,NA,NA,NA,NA
S000006270,UBA3,NA,NA,NA,NA
S000006271,ISA2,NA,NA,NA,NA
S000006272,HOS1,NA,NA,NA,NA
S000006273,SPE3,NA,NA,NA,NA
S000006274,MED1,NA,NA,NA,NA
S000006275,YPR071W,NA,NA,NA,NA
S000006276,NOT5,NA,NA,NA,NA
S000006277,LTP1,NA,NA,NA,NA
S000006278,TKL1,NA,NA,NA,NA
S000006279,OPY2,NA,NA,NA,NA
S000006280,YPR076W,NA,NA,NA,NA
S000006281,YPR077C,NA,NA,NA,NA
S000006282,YPR078C,NA,NA,NA,NA
S000006283,MRL1,NA,NA,NA,NA
S000006284,TEF1,NA,NA,NA,NA
S000006285,GRS2,NA,NA,NA,NA
S000006286,DIB1,NA,NA,NA,NA
S000006287,MDM36,NA,NA,NA,NA
S000006288,YPR084W,NA,NA,NA,NA
S000006289,ASA1,NA,NA,NA,NA
S000006290,SUA7,NA,NA,NA,NA
S000006291,VPS69,NA,NA,NA,NA
S000006292,SRP54,NA,NA,NA,NA
S000006293,YPR089W,NA,NA,NA,NA
S000006295,NVJ2,NA,NA,NA,NA
S000006296,YPR092W,NA,NA,NA,NA
S000006297,ASR1,NA,NA,NA,NA
S000006298,RDS3,NA,NA,NA,NA
S000006299,SYT1,NA,NA,NA,NA
S000006300,YPR096C,NA,NA,NA,NA
S000006301,YPR097W,NA,NA,NA,NA
S000006302,YPR098C,NA,NA,NA,NA
S000006303,YPR099C,NA,NA,NA,NA
S000006304,MRPL51,NA,NA,NA,NA
S000006305,SNT309,NA,NA,NA,NA
S000006306,RPL11A,NA,NA,NA,NA
S000006307,PRE2,NA,NA,NA,NA
S000006308,FHL1,NA,NA,NA,NA
S000006309,COG4,NA,NA,NA,NA
S000006310,ISR1,NA,NA,NA,NA
S000006311,YTH1,NA,NA,NA,NA
S000006312,RPN7,NA,NA,NA,NA
S000006313,YPR109W,NA,NA,NA,NA
S000006314,RPC40,NA,NA,NA,NA
S000006315,DBF20,NA,NA,NA,NA
S000006316,MRD1,NA,NA,NA,NA
S000006317,PIS1,NA,NA,NA,NA
S000006318,YPR114W,NA,NA,NA,NA
S000006319,RGC1,NA,NA,NA,NA
S000006320,RRG8,NA,NA,NA,NA
S000006321,YPR117W,NA,NA,NA,NA
S000006322,MRI1,NA,NA,NA,NA
S000006323,CLB2,NA,NA,NA,NA
S000006324,CLB5,NA,NA,NA,NA
S000006325,THI22,NA,NA,NA,NA
S000006326,AXL1,NA,NA,NA,NA
S000006327,YPR123C,NA,NA,NA,NA
S000006328,CTR1,NA,NA,NA,NA
S000006329,YLH47,NA,NA,NA,NA
S000006330,YPR126C,NA,NA,NA,NA
S000006331,YPR127W,NA,NA,NA,NA
S000006332,ANT1,NA,NA,NA,NA
S000006333,SCD6,NA,NA,NA,NA
S000006334,YPR130C,NA,NA,NA,NA
S000006335,NAT3,NA,NA,NA,NA
S000006336,RPS23B,NA,NA,NA,NA
S000006337,SPN1,NA,NA,NA,NA
S000006338,MSS18,NA,NA,NA,NA
S000006339,CTF4,NA,NA,NA,NA
S000006340,YPR136C,NA,NA,NA,NA
S000006341,RRP9,NA,NA,NA,NA
S000006342,MEP3,NA,NA,NA,NA
S000006343,LOA1,NA,NA,NA,NA
S000006344,TAZ1,NA,NA,NA,NA
S000006345,KAR3,NA,NA,NA,NA
S000006346,YPR142C,NA,NA,NA,NA
S000006347,RRP15,NA,NA,NA,NA
S000006348,NOC4,NA,NA,NA,NA
S000006349,ASN1,NA,NA,NA,NA
S000006350,YPR146C,NA,NA,NA,NA
S000006351,YPR147C,NA,NA,NA,NA
S000006352,YPR148C,NA,NA,NA,NA
S000006353,NCE102,NA,NA,NA,NA
S000006354,YPR150W,NA,NA,NA,NA
S000006355,SUE1,NA,NA,NA,NA
S000006356,URN1,NA,NA,NA,NA
S000006357,YPR153W,NA,NA,NA,NA
S000006358,PIN3,NA,NA,NA,NA
S000006359,NCA2,NA,NA,NA,NA
S000006360,TPO3,NA,NA,NA,NA
S000006361,TDA6,NA,NA,NA,NA
S000006362,CUR1,NA,NA,NA,NA
S000006363,KRE6,NA,NA,NA,NA
S000006364,GPH1,NA,NA,NA,NA
S000006365,SGV1,NA,NA,NA,NA
S000006366,ORC4,NA,NA,NA,NA
S000006367,TIF3,NA,NA,NA,NA
S000006368,MMS1,NA,NA,NA,NA
S000006369,RHO1,NA,NA,NA,NA
S000006370,MRP2,NA,NA,NA,NA
S000006371,MET16,NA,NA,NA,NA
S000006372,NUT2,NA,NA,NA,NA
S000006373,JIP5,NA,NA,NA,NA
S000006374,YPR170C,NA,NA,NA,NA
S000006375,BSP1,NA,NA,NA,NA
S000006376,YPR172W,NA,NA,NA,NA
S000006377,VPS4,NA,NA,NA,NA
S000006378,YPR174C,NA,NA,NA,NA
S000006379,DPB2,NA,NA,NA,NA
S000006380,BET2,NA,NA,NA,NA
S000006381,YPR177C,NA,NA,NA,NA
S000006382,PRP4,NA,NA,NA,NA
S000006383,HDA3,NA,NA,NA,NA
S000006384,AOS1,NA,NA,NA,NA
S000006385,SEC23,NA,NA,NA,NA
S000006386,SMX3,NA,NA,NA,NA
S000006387,DPM1,NA,NA,NA,NA
S000006388,GDB1,NA,NA,NA,NA
S000006389,ATG13,NA,NA,NA,NA
S000006390,PZF1,NA,NA,NA,NA
S000006391,RPO26,NA,NA,NA,NA
S000006392,MLC2,NA,NA,NA,NA
S000006393,SKI3,NA,NA,NA,NA
S000006394,RPC82,NA,NA,NA,NA
S000006395,QCR2,NA,NA,NA,NA
S000006396,AQY1,NA,NA,NA,NA
S000006397,HPA2,NA,NA,NA,NA
S000006398,OPT2,NA,NA,NA,NA
S000006399,YPR195C,NA,NA,NA,NA
S000006400,YPR196W,NA,NA,NA,NA
S000006401,YPR197C,NA,NA,NA,NA
S000006402,SGE1,NA,NA,NA,NA
S000006403,ARR1,NA,NA,NA,NA
S000006404,ARR2,NA,NA,NA,NA
S000006405,ARR3,NA,NA,NA,NA
S000006406,YPR202W,NA,NA,NA,NA
S000006407,YPR203W,NA,NA,NA,NA
S000006408,YPR204W,NA,NA,NA,NA
S000006409,YEL077C,NA,NA,NA,NA
S000006429,CCW14,NA,NA,NA,NA
S000006430,MRP10,NA,NA,NA,NA
S000006431,YOR008C-A,NA,NA,NA,NA
S000006432,EST3,NA,NA,NA,NA
S000006433,TOM5,NA,NA,NA,NA
S000006434,LSM3,NA,NA,NA,NA
S000006435,DID2,NA,NA,NA,NA
S000006436,RPL22B,NA,NA,NA,NA
S000006437,RPL29,NA,NA,NA,NA
S000006438,RPL36B,NA,NA,NA,NA
S000006439,HTL1,NA,NA,NA,NA
S000006440,SNR48,NA,NA,NA,NA
S000006441,SNR50,NA,NA,NA,NA
S000006442,SNR51,NA,NA,NA,NA
S000006443,SNR52,NA,NA,NA,NA
S000006444,SNR53,NA,NA,NA,NA
S000006445,SNR54,NA,NA,NA,NA
S000006446,SNR55,NA,NA,NA,NA
S000006447,SNR56,NA,NA,NA,NA
S000006448,SNR57,NA,NA,NA,NA
S000006449,SNR58,NA,NA,NA,NA
S000006450,SNR59,NA,NA,NA,NA
S000006451,SNR60,NA,NA,NA,NA
S000006452,SNR61,NA,NA,NA,NA
S000006453,SNR62,NA,NA,NA,NA
S000006454,SNR63,NA,NA,NA,NA
S000006455,SNR64,NA,NA,NA,NA
S000006456,SNR65,NA,NA,NA,NA
S000006457,SNR66,NA,NA,NA,NA
S000006458,SNR67,NA,NA,NA,NA
S000006459,SNR68,NA,NA,NA,NA
S000006460,SNR69,NA,NA,NA,NA
S000006461,SNR70,NA,NA,NA,NA
S000006462,SNR71,NA,NA,NA,NA
S000006478,LSR1,NA,NA,NA,NA
S000006479,RDN5-1,NA,NA,NA,NA
S000006480,RDN5-2,NA,NA,NA,NA
S000006481,RDN5-3,NA,NA,NA,NA
S000006482,RDN18-1,NA,NA,NA,NA
S000006483,RDN18-2,NA,NA,NA,NA
