"allele_id","item_id"
"S000002316-KanMX","rec33855"
"S000002319-KanMX","rec33858"
"S000002320-KanMX","rec33859"
"S000002321-KanMX","rec33860"
"S000002326-KanMX","rec33865"
"S000002327-KanMX","rec33866"
"S000002328-KanMX","rec33867"
"S000002329-KanMX","rec33868"
"S000002330-KanMX","rec33869"
"S000002331-KanMX","rec33870"
"S000002332-KanMX","rec33871"
"S000002333-KanMX","rec33872"
"S000002334-KanMX","rec33873"
"S000002335-KanMX","rec33874"
"S000002336-KanMX","rec33875"
"S000002337-KanMX","rec33876"
"S000002338-KanMX","rec33877"
"S000002339-KanMX","rec33878"
"S000002341-KanMX","rec33880"
"S000002342-KanMX","rec33881"
"S000002343-KanMX","rec33882"
"S000002344-KanMX","rec33883"
"S000002345-KanMX","rec33884"
"S000002346-KanMX","rec33885"
"S000002347-KanMX","rec33886"
"S000002348-KanMX","rec33887"
"S000002349-KanMX","rec33888"
"S000002350-KanMX","rec33889"
"S000002351-KanMX","rec33890"
"S000002356-KanMX","rec33895"
"S000002357-KanMX","rec33896"
"S000002358-KanMX","rec33897"
"S000002359-KanMX","rec33898"
"S000002360-KanMX","rec33899"
"S000002361-KanMX","rec33900"
"S000002362-KanMX","rec33901"
"S000002363-KanMX","rec33902"
"S000002365-KanMX","rec33904"
"S000002369-KanMX","rec33908"
"S000002370-KanMX","rec33909"
"S000002372-KanMX","rec33911"
"S000002373-KanMX","rec33912"
"S000002374-KanMX","rec33913"
"S000002375-KanMX","rec33914"
"S000002377-KanMX","rec33916"
"S000002378-KanMX","rec33917"
"S000002381-KanMX","rec33920"
"S000002382-KanMX","rec33921"
"S000002383-KanMX","rec33922"
"S000002384-KanMX","rec33923"
"S000002385-KanMX","rec33924"
"S000002386-KanMX","rec33925"
"S000002388-KanMX","rec33926"
"S000002389-KanMX","rec33927"
"S000002390-KanMX","rec33928"
"S000002391-KanMX","rec33929"
"S000002392-KanMX","rec33930"
"S000002393-KanMX","rec33931"
"S000002395-KanMX","rec33933"
"S000002396-KanMX","rec33934"
"S000002397-KanMX","rec33935"
"S000002398-KanMX","rec33936"
"S000002399-KanMX","rec33937"
"S000002400-KanMX","rec33938"
"S000002401-KanMX","rec33939"
"S000002402-KanMX","rec33940"
"S000002408-KanMX","rec33941"
"S000002410-KanMX","rec33943"
"S000002411-KanMX","rec33944"
"S000002412-KanMX","rec33945"
"S000002413-KanMX","rec33946"
"S000002415-KanMX","rec33948"
"S000002416-KanMX","rec33949"
"S000002417-KanMX","rec33950"
"S000002418-KanMX","rec33951"
"S000002421-KanMX","rec33953"
"S000002422-KanMX","rec33954"
"S000002424-KanMX","rec33956"
"S000002425-KanMX","rec33957"
"S000002426-KanMX","rec33958"
"S000002427-KanMX","rec33959"
"S000002429-KanMX","rec33961"
"S000002431-KanMX","rec33963"
"S000002432-KanMX","rec33964"
"S000002433-KanMX","rec33965"
"S000002434-KanMX","rec33966"
"S000002435-KanMX","rec33967"
"S000002436-KanMX","rec33968"
"S000002437-KanMX","rec33969"
"S000002438-KanMX","rec33970"
"S000002439-KanMX","rec33971"
"S000002440-KanMX","rec33972"
"S000002441-KanMX","rec33973"
"S000002442-KanMX","rec33974"
"S000002443-KanMX","rec33975"
"S000002449-KanMX","rec33978"
"S000002450-KanMX","rec33979"
"S000002453-KanMX","rec33982"
"S000002456-KanMX","rec33985"
"S000002458-KanMX","rec33987"
"S000002462-KanMX","rec33991"
"S000002463-KanMX","rec33992"
"S000002464-KanMX","rec33993"
"S000002466-KanMX","rec33994"
"S000002468-KanMX","rec33996"
"S000002470-KanMX","rec33998"
"S000002472-KanMX","rec34000"
"S000002473-KanMX","rec34001"
"S000002474-KanMX","rec34002"
"S000002475-KanMX","rec34003"
"S000002476-KanMX","rec34004"
"S000002477-KanMX","rec34005"
"S000002479-KanMX","rec34007"
"S000002480-KanMX","rec34008"
"S000002482-KanMX","rec34010"
"S000002483-KanMX","rec34011"
"S000002484-KanMX","rec34012"
"S000002485-KanMX","rec34013"
"S000002486-KanMX","rec34014"
"S000002487-KanMX","rec34015"
"S000002490-KanMX","rec34018"
"S000002491-KanMX","rec34019"
"S000002492-KanMX","rec34020"
"S000002496-KanMX","rec34024"
"S000002497-KanMX","rec34025"
"S000002499-KanMX","rec34027"
"S000002500-KanMX","rec34028"
"S000002501-KanMX","rec34029"
"S000002502-KanMX","rec34030"
"S000002503-KanMX","rec34031"
"S000002504-KanMX","rec34032"
"S000002505-KanMX","rec34033"
"S000002506-KanMX","rec34034"
"S000002507-KanMX","rec34035"
"S000002508-KanMX","rec34036"
"S000002509-KanMX","rec34037"
"S000002511-KanMX","rec34039"
"S000002512-KanMX","rec34040"
"S000002514-KanMX","rec34041"
"S000002515-KanMX","rec34042"
"S000002516-KanMX","rec34043"
"S000002517-KanMX","rec34044"
"S000002518-KanMX","rec34045"
"S000002519-KanMX","rec34046"
"S000002521-KanMX","rec34048"
"S000002522-KanMX","rec34049"
"S000002523-KanMX","rec34050"
"S000002524-KanMX","rec34051"
"S000002526-KanMX","rec34053"
"S000002527-KanMX","rec34054"
"S000002528-KanMX","rec34055"
"S000002529-KanMX","rec34056"
"S000002530-KanMX","rec34057"
"S000002531-KanMX","rec34058"
"S000002532-KanMX","rec34059"
"S000002533-KanMX","rec34060"
"S000002534-KanMX","rec34061"
"S000002535-KanMX","rec34062"
"S000002536-KanMX","rec34063"
"S000002537-KanMX","rec34064"
"S000002538-KanMX","rec34065"
"S000002539-KanMX","rec34066"
"S000002540-KanMX","rec34067"
"S000002541-KanMX","rec34068"
"S000002542-KanMX","rec34069"
"S000002543-KanMX","rec34070"
"S000002544-KanMX","rec34071"
"S000002545-KanMX","rec34072"
"S000002546-KanMX","rec34073"
"S000002547-KanMX","rec34074"
"S000002549-KanMX","rec34076"
"S000002550-KanMX","rec34077"
"S000002551-KanMX","rec34078"
"S000002553-KanMX","rec34080"
"S000004412-KanMX","rec34081"
"S000004443-KanMX","rec34082"
"S000004116-KanMX","rec34083"
"S000004118-KanMX","rec34085"
"S000004120-KanMX","rec34087"
"S000004121-KanMX","rec34088"
"S000004123-KanMX","rec34090"
"S000004124-KanMX","rec34091"
"S000004125-KanMX","rec34092"
"S000004126-KanMX","rec34093"
"S000004127-KanMX","rec34094"
"S000004128-KanMX","rec34095"
"S000004129-KanMX","rec34096"
"S000004132-KanMX","rec34099"
"S000004133-KanMX","rec34100"
"S000004134-KanMX","rec34101"
"S000004138-KanMX","rec34105"
"S000004139-KanMX","rec34106"
"S000004140-KanMX","rec34107"
"S000004141-KanMX","rec34108"
"S000004142-KanMX","rec34109"
"S000004144-KanMX","rec34111"
"S000004154-KanMX","rec34113"
"S000004155-KanMX","rec34114"
"S000004158-KanMX","rec34117"
"S000004159-KanMX","rec34118"
"S000004160-KanMX","rec34119"
"S000004161-KanMX","rec34120"
"S000004162-KanMX","rec34121"
"S000004163-KanMX","rec34122"
"S000004164-KanMX","rec34123"
"S000004166-KanMX","rec34125"
"S000004167-KanMX","rec34126"
"S000004168-KanMX","rec34127"
"S000004169-KanMX","rec34128"
"S000004170-KanMX","rec34129"
"S000004171-KanMX","rec34130"
"S000004172-KanMX","rec34131"
"S000004173-KanMX","rec34132"
"S000004174-KanMX","rec34133"
"S000004175-KanMX","rec34134"
"S000004177-KanMX","rec34136"
"S000004178-KanMX","rec34137"
"S000004179-KanMX","rec34138"
"S000004180-KanMX","rec34139"
"S000004181-KanMX","rec34140"
"S000004183-KanMX","rec34142"
"S000004184-KanMX","rec34143"
"S000004189-KanMX","rec34148"
"S000004190-KanMX","rec34149"
"S000004191-KanMX","rec34150"
"S000004192-KanMX","rec34151"
"S000004193-KanMX","rec34152"
"S000004194-KanMX","rec34153"
"S000004195-KanMX","rec34154"
"S000004196-KanMX","rec34155"
"S000004197-KanMX","rec34156"
"S000004199-KanMX","rec34158"
"S000004200-KanMX","rec34159"
"S000004201-KanMX","rec34160"
"S000004203-KanMX","rec34162"
"S000004204-KanMX","rec34163"
"S000004206-KanMX","rec34165"
"S000004207-KanMX","rec34166"
"S000004208-KanMX","rec34167"
"S000004209-KanMX","rec34168"
"S000004210-KanMX","rec34169"
"S000004211-KanMX","rec34170"
"S000004214-KanMX","rec34173"
"S000004215-KanMX","rec34174"
"S000004216-KanMX","rec34175"
"S000004217-KanMX","rec34176"
"S000002746-KanMX","rec34177"
"S000002748-KanMX","rec34179"
"S000002752-KanMX","rec34181"
"S000002753-KanMX","rec34182"
"S000002754-KanMX","rec34183"
"S000002755-KanMX","rec34184"
"S000002756-KanMX","rec34185"
"S000002757-KanMX","rec34186"
"S000002758-KanMX","rec34187"
"S000002759-KanMX","rec34188"
"S000002760-KanMX","rec34189"
"S000002762-KanMX","rec34191"
"S000002765-KanMX","rec34194"
"S000002766-KanMX","rec34195"
"S000002767-KanMX","rec34196"
"S000002768-KanMX","rec34197"
"S000002771-KanMX","rec34200"
"S000002776-KanMX","rec34204"
"S000002777-KanMX","rec34205"
"S000002778-KanMX","rec34206"
"S000002779-KanMX","rec34207"
"S000002780-KanMX","rec34208"
"S000002782-KanMX","rec34210"
"S000002783-KanMX","rec34211"
"S000002785-KanMX","rec34213"
"S000002786-KanMX","rec34214"
"S000002787-KanMX","rec34215"
"S000002788-KanMX","rec34216"
"S000002790-KanMX","rec34218"
"S000002791-KanMX","rec34219"
"S000002792-KanMX","rec34220"
"S000002793-KanMX","rec34221"
"S000002794-KanMX","rec34222"
"S000002795-KanMX","rec34223"
"S000002796-KanMX","rec34224"
"S000002797-KanMX","rec34225"
"S000002799-KanMX","rec34227"
"S000002800-KanMX","rec34228"
"S000002801-KanMX","rec34229"
"S000002803-KanMX","rec34231"
"S000002807-KanMX","rec34235"
"S000002808-KanMX","rec34236"
"S000002809-KanMX","rec34237"
"S000002810-KanMX","rec34238"
"S000002811-KanMX","rec34239"
"S000002813-KanMX","rec34241"
"S000002814-KanMX","rec34242"
"S000002816-KanMX","rec34244"
"S000002817-KanMX","rec34245"
"S000002819-KanMX","rec34247"
"S000002822-KanMX","rec34250"
"S000002823-KanMX","rec34251"
"S000002826-KanMX","rec34254"
"S000002827-KanMX","rec34255"
"S000002828-KanMX","rec34256"
"S000002829-KanMX","rec34257"
"S000002830-KanMX","rec34258"
"S000002831-KanMX","rec34259"
"S000002833-KanMX","rec34261"
"S000002834-KanMX","rec34262"
"S000002836-KanMX","rec34264"
"S000002838-KanMX","rec34266"
"S000002839-KanMX","rec34267"
"S000002840-KanMX","rec34268"
"S000002841-KanMX","rec34269"
"S000002843-KanMX","rec34271"
"S000002844-KanMX","rec34272"
"S000002846-KanMX","rec34274"
"S000002847-KanMX","rec34275"
"S000002848-KanMX","rec34276"
"S000002849-KanMX","rec34277"
"S000002850-KanMX","rec34278"
"S000002851-KanMX","rec34279"
"S000002854-KanMX","rec34280"
"S000002855-KanMX","rec34281"
"S000002856-KanMX","rec34282"
"S000002858-KanMX","rec34284"
"S000002859-KanMX","rec34285"
"S000002860-KanMX","rec34286"
"S000002861-KanMX","rec34287"
"S000002863-KanMX","rec34289"
"S000002864-KanMX","rec34290"
"S000002865-KanMX","rec34291"
"S000002866-KanMX","rec34292"
"S000002867-KanMX","rec34293"
"S000002870-KanMX","rec34296"
"S000002871-KanMX","rec34297"
"S000002873-KanMX","rec34299"
"S000002874-KanMX","rec34300"
"S000002875-KanMX","rec34301"
"S000002877-KanMX","rec34303"
"S000002878-KanMX","rec34304"
"S000002879-KanMX","rec34305"
"S000002883-KanMX","rec34308"
"S000002883-KanMX","rec34309"
"S000002884-KanMX","rec34310"
"S000002885-KanMX","rec34311"
"S000002887-KanMX","rec34313"
"S000002888-KanMX","rec34314"
"S000002889-KanMX","rec34315"
"S000002890-KanMX","rec34316"
"S000002891-KanMX","rec34317"
"S000002892-KanMX","rec34318"
"S000002893-KanMX","rec34319"
"S000002894-KanMX","rec34320"
"S000002896-KanMX","rec34322"
"S000002898-KanMX","rec34324"
"S000002899-KanMX","rec34325"
"S000002900-KanMX","rec34326"
"S000002902-KanMX","rec34328"
"S000002903-KanMX","rec34329"
"S000002904-KanMX","rec34330"
"S000002905-KanMX","rec34331"
"S000002908-KanMX","rec34334"
"S000002909-KanMX","rec34335"
"S000002911-KanMX","rec34337"
"S000002912-KanMX","rec34338"
"S000002913-KanMX","rec34339"
"S000002914-KanMX","rec34340"
"S000002915-KanMX","rec34341"
"S000002916-KanMX","rec34342"
"S000002917-KanMX","rec34343"
"S000002919-KanMX","rec34345"
"S000002920-KanMX","rec34346"
"S000002921-KanMX","rec34347"
"S000002922-KanMX","rec34348"
"S000002924-KanMX","rec34350"
"S000002925-KanMX","rec34351"
"S000002926-KanMX","rec34352"
"S000002927-KanMX","rec34353"
"S000002928-KanMX","rec34354"
"S000002929-KanMX","rec34355"
"S000002930-KanMX","rec34356"
"S000002931-KanMX","rec34357"
"S000002932-KanMX","rec34358"
"S000002933-KanMX","rec34359"
"S000002936-KanMX","rec34362"
"S000002937-KanMX","rec34363"
"S000002938-KanMX","rec34364"
"S000002940-KanMX","rec34366"
"S000002941-KanMX","rec34367"
"S000002942-KanMX","rec34368"
"S000002970-KanMX","rec34370"
"S000002971-KanMX","rec34371"
"S000002972-KanMX","rec34372"
"S000002973-KanMX","rec34373"
"S000002974-KanMX","rec34374"
"S000002975-KanMX","rec34375"
"S000002977-KanMX","rec34377"
"S000002978-KanMX","rec34378"
"S000002980-KanMX","rec34380"
"S000002981-KanMX","rec34381"
"S000002982-KanMX","rec34382"
"S000002983-KanMX","rec34383"
"S000002984-KanMX","rec34384"
"S000002985-KanMX","rec34385"
"S000002987-KanMX","rec34387"
"S000002988-KanMX","rec34388"
"S000002989-KanMX","rec34389"
"S000002991-KanMX","rec34391"
"S000002993-KanMX","rec34393"
"S000002994-KanMX","rec34394"
"S000002995-KanMX","rec34395"
"S000002996-KanMX","rec34396"
"S000002999-KanMX","rec34399"
"S000003000-KanMX","rec34400"
"S000003001-KanMX","rec34401"
"S000003002-KanMX","rec34402"
"S000003003-KanMX","rec34403"
"S000003004-KanMX","rec34404"
"S000003005-KanMX","rec34405"
"S000003006-KanMX","rec34406"
"S000003007-KanMX","rec34407"
"S000003009-KanMX","rec34409"
"S000003010-KanMX","rec34410"
"S000003011-KanMX","rec34411"
"S000003013-KanMX","rec34413"
"S000003013-KanMX","rec34414"
"S000003017-KanMX","rec34417"
"S000003018-KanMX","rec34418"
"S000003019-KanMX","rec34419"
"S000003021-KanMX","rec34420"
"S000003022-KanMX","rec34421"
"S000003024-KanMX","rec34423"
"S000003025-KanMX","rec34424"
"S000003026-KanMX","rec34425"
"S000003027-KanMX","rec34426"
"S000003028-KanMX","rec34427"
"S000003030-KanMX","rec34429"
"S000003031-KanMX","rec34430"
"S000003032-KanMX","rec34431"
"S000003034-KanMX","rec34433"
"S000003035-KanMX","rec34434"
"S000003038-KanMX","rec34437"
"S000003039-KanMX","rec34438"
"S000003040-KanMX","rec34439"
"S000003044-KanMX","rec34443"
"S000003045-KanMX","rec34444"
"S000003046-KanMX","rec34445"
"S000003047-KanMX","rec34446"
"S000003048-KanMX","rec34447"
"S000003049-KanMX","rec34448"
"S000003050-KanMX","rec34449"
"S000003051-KanMX","rec34450"
"S000003052-KanMX","rec34451"
"S000003053-KanMX","rec34452"
"S000003054-KanMX","rec34453"
"S000003055-KanMX","rec34454"
"S000003056-KanMX","rec34455"
"S000003057-KanMX","rec34456"
"S000003058-KanMX","rec34457"
"S000003062-KanMX","rec34461"
"S000003063-KanMX","rec34462"
"S000003064-KanMX","rec34463"
"S000003069-KanMX","rec34468"
"S000003072-KanMX","rec34471"
"S000003073-KanMX","rec34472"
"S000003075-KanMX","rec34474"
"S000003076-KanMX","rec34475"
"S000003077-KanMX","rec34476"
"S000003078-KanMX","rec34477"
"S000003082-KanMX","rec34481"
"S000003083-KanMX","rec34482"
"S000003085-KanMX","rec34484"
"S000003086-KanMX","rec34485"
"S000003089-KanMX","rec34488"
"S000003092-KanMX","rec34491"
"S000003093-KanMX","rec34492"
"S000003094-KanMX","rec34493"
"S000003095-KanMX","rec34494"
"S000003097-KanMX","rec34496"
"S000003099-KanMX","rec34498"
"S000003100-KanMX","rec34499"
"S000003101-KanMX","rec34500"
"S000003103-KanMX","rec34502"
"S000003104-KanMX","rec34503"
"S000003106-KanMX","rec34505"
"S000003107-KanMX","rec34506"
"S000003108-KanMX","rec34507"
"S000003109-KanMX","rec34508"
"S000003111-KanMX","rec34510"
"S000003112-KanMX","rec34511"
"S000003114-KanMX","rec34513"
"S000003115-KanMX","rec34514"
"S000003116-KanMX","rec34515"
"S000003117-KanMX","rec34516"
"S000003119-KanMX","rec34518"
"S000003120-KanMX","rec34519"
"S000003121-KanMX","rec34520"
"S000003122-KanMX","rec34521"
"S000003124-KanMX","rec34523"
"S000003125-KanMX","rec34524"
"S000003126-KanMX","rec34525"
"S000003127-KanMX","rec34526"
"S000003128-KanMX","rec34527"
"S000003129-KanMX","rec34528"
"S000003130-KanMX","rec34529"
"S000003131-KanMX","rec34530"
"S000003132-KanMX","rec34531"
"S000003133-KanMX","rec34532"
"S000003134-KanMX","rec34533"
"S000003135-KanMX","rec34534"
"S000003136-KanMX","rec34535"
"S000003138-KanMX","rec34537"
"S000003143-KanMX","rec34542"
"S000003144-KanMX","rec34543"
"S000003145-KanMX","rec34544"
"S000003147-KanMX","rec34546"
"S000003148-KanMX","rec34547"
"S000003149-KanMX","rec34548"
"S000003162-KanMX","rec34561"
"S000003163-KanMX","rec34562"
"S000003164-KanMX","rec34563"
"S000003165-KanMX","rec34564"
"S000003166-KanMX","rec34565"
"S000003167-KanMX","rec34566"
"S000003168-KanMX","rec34567"
"S000003170-KanMX","rec34569"
"S000003171-KanMX","rec34570"
"S000003173-KanMX","rec34571"
"S000003174-KanMX","rec34572"
"S000003176-KanMX","rec34574"
"S000003177-KanMX","rec34575"
"S000003178-KanMX","rec34576"
"S000003179-KanMX","rec34577"
"S000003180-KanMX","rec34578"
"S000003181-KanMX","rec34579"
"S000003182-KanMX","rec34580"
"S000003183-KanMX","rec34581"
"S000003184-KanMX","rec34582"
"S000003185-KanMX","rec34583"
"S000003186-KanMX","rec34584"
"S000003188-KanMX","rec34586"
"S000003189-KanMX","rec34587"
"S000003190-KanMX","rec34588"
"S000003191-KanMX","rec34589"
"S000003192-KanMX","rec34590"
"S000003194-KanMX","rec34592"
"S000003195-KanMX","rec34593"
"S000003196-KanMX","rec34594"
"S000003197-KanMX","rec34595"
"S000003198-KanMX","rec34596"
"S000003199-KanMX","rec34597"
"S000003200-KanMX","rec34598"
"S000003201-KanMX","rec34599"
"S000003203-KanMX","rec34601"
"S000003204-KanMX","rec34602"
"S000003205-KanMX","rec34603"
"S000003206-KanMX","rec34604"
"S000003209-KanMX","rec34607"
"S000003210-KanMX","rec34608"
"S000003211-KanMX","rec34609"
"S000003212-KanMX","rec34610"
"S000003213-KanMX","rec34611"
"S000003215-KanMX","rec34613"
"S000003217-KanMX","rec34615"
"S000003218-KanMX","rec34616"
"S000003219-KanMX","rec34617"
"S000003220-KanMX","rec34618"
"S000003221-KanMX","rec34619"
"S000003222-KanMX","rec34620"
"S000003223-KanMX","rec34621"
"S000003224-KanMX","rec34622"
"S000003225-KanMX","rec34623"
"S000003226-KanMX","rec34624"
"S000003227-KanMX","rec34625"
"S000003228-KanMX","rec34626"
"S000003229-KanMX","rec34627"
"S000003230-KanMX","rec34628"
"S000003231-KanMX","rec34629"
"S000003232-KanMX","rec34630"
"S000003233-KanMX","rec34631"
"S000003235-KanMX","rec34633"
"S000003236-KanMX","rec34634"
"S000003238-KanMX","rec34636"
"S000003239-KanMX","rec34637"
"S000003240-KanMX","rec34638"
"S000003242-KanMX","rec34640"
"S000003243-KanMX","rec34641"
"S000003244-KanMX","rec34642"
"S000003246-KanMX","rec34644"
"S000003247-KanMX","rec34645"
"S000003248-KanMX","rec34646"
"S000003249-KanMX","rec34647"
"S000003250-KanMX","rec34648"
"S000003251-KanMX","rec34649"
"S000003252-KanMX","rec34650"
"S000003253-KanMX","rec34651"
"S000003254-KanMX","rec34652"
"S000003255-KanMX","rec34653"
"S000003257-KanMX","rec34655"
"S000003258-KanMX","rec34656"
"S000003259-KanMX","rec34657"
"S000003263-KanMX","rec34661"
"S000003265-KanMX","rec34663"
"S000003266-KanMX","rec34664"
"S000003267-KanMX","rec34665"
"S000003268-KanMX","rec34666"
"S000003269-KanMX","rec34667"
"S000003271-KanMX","rec34669"
"S000003273-KanMX","rec34671"
"S000003274-KanMX","rec34672"
"S000003275-KanMX","rec34673"
"S000003276-KanMX","rec34674"
"S000003277-KanMX","rec34675"
"S000003281-KanMX","rec34679"
"S000003283-KanMX","rec34681"
"S000003284-KanMX","rec34682"
"S000003286-KanMX","rec34684"
"S000003287-KanMX","rec34685"
"S000003288-KanMX","rec34686"
"S000003289-KanMX","rec34687"
"S000003290-KanMX","rec34688"
"S000003291-KanMX","rec34689"
"S000003293-KanMX","rec34691"
"S000003294-KanMX","rec34692"
"S000003296-KanMX","rec34694"
"S000003298-KanMX","rec34696"
"S000003299-KanMX","rec34697"
"S000003300-KanMX","rec34698"
"S000003301-KanMX","rec34699"
"S000003302-KanMX","rec34700"
"S000003303-KanMX","rec34701"
"S000003304-KanMX","rec34702"
"S000003308-KanMX","rec34706"
"S000003309-KanMX","rec34707"
"S000003310-KanMX","rec34708"
"S000003311-KanMX","rec34709"
"S000003312-KanMX","rec34710"
"S000003313-KanMX","rec34711"
"S000003316-KanMX","rec34714"
"S000003317-KanMX","rec34715"
"S000003319-KanMX","rec34717"
"S000003320-KanMX","rec34718"
"S000003328-KanMX","rec34726"
"S000003329-KanMX","rec34727"
"S000003332-KanMX","rec34730"
"S000003333-KanMX","rec34731"
"S000003334-KanMX","rec34732"
"S000003336-KanMX","rec34734"
"S000003337-KanMX","rec34735"
"S000003339-KanMX","rec34737"
"S000003340-KanMX","rec34738"
"S000003341-KanMX","rec34739"
"S000003343-KanMX","rec34741"
"S000003344-KanMX","rec34742"
"S000003350-KanMX","rec34748"
"S000003353-KanMX","rec34751"
"S000003354-KanMX","rec34752"
"S000003355-KanMX","rec34753"
"S000003356-KanMX","rec34754"
"S000003357-KanMX","rec34755"
"S000003358-KanMX","rec34756"
"S000003359-KanMX","rec34757"
"S000003361-KanMX","rec34759"
"S000003362-KanMX","rec34760"
"S000003363-KanMX","rec34761"
"S000003364-KanMX","rec34762"
"S000003365-KanMX","rec34763"
"S000003367-KanMX","rec34765"
"S000003368-KanMX","rec34766"
"S000003369-KanMX","rec34767"
"S000003370-KanMX","rec34768"
"S000003371-KanMX","rec34769"
"S000003373-KanMX","rec34771"
"S000003374-KanMX","rec34772"
"S000003375-KanMX","rec34773"
"S000003376-KanMX","rec34774"
"S000003378-KanMX","rec34776"
"S000003380-KanMX","rec34778"
"S000003381-KanMX","rec34779"
"S000003382-KanMX","rec34780"
"S000003383-KanMX","rec34781"
"S000003384-KanMX","rec34782"
"S000003385-KanMX","rec34783"
"S000003386-KanMX","rec34784"
"S000003389-KanMX","rec34787"
"S000003391-KanMX","rec34789"
"S000003392-KanMX","rec34790"
"S000003393-KanMX","rec34791"
"S000003395-KanMX","rec34793"
"S000003396-KanMX","rec34794"
"S000003397-KanMX","rec34795"
"S000003398-KanMX","rec34796"
"S000003399-KanMX","rec34797"
"S000003400-KanMX","rec34798"
"S000003401-KanMX","rec34799"
"S000003402-KanMX","rec34800"
"S000003403-KanMX","rec34801"
"S000003405-KanMX","rec34803"
"S000003406-KanMX","rec34804"
"S000003408-KanMX","rec34806"
"S000003409-KanMX","rec34807"
"S000003410-KanMX","rec34808"
"S000003412-KanMX","rec34810"
"S000003413-KanMX","rec34811"
"S000003414-KanMX","rec34812"
"S000003415-KanMX","rec34813"
"S000003416-KanMX","rec34814"
"S000003419-KanMX","rec34817"
"S000003421-KanMX","rec34819"
"S000003424-KanMX","rec34822"
"S000003425-KanMX","rec34823"
"S000003426-KanMX","rec34824"
"S000003428-KanMX","rec34826"
"S000003429-KanMX","rec34827"
"S000003431-KanMX","rec34829"
"S000003432-KanMX","rec34830"
"S000003434-KanMX","rec34832"
"S000003435-KanMX","rec34833"
"S000003437-KanMX","rec34835"
"S000003438-KanMX","rec34836"
"S000003439-KanMX","rec34837"
"S000003440-KanMX","rec34838"
"S000003441-KanMX","rec34839"
"S000003444-KanMX","rec34842"
"S000003445-KanMX","rec34843"
"S000003446-KanMX","rec34844"
"S000003447-KanMX","rec34845"
"S000003449-KanMX","rec34847"
"S000001484-KanMX","rec34849"
"S000001485-KanMX","rec34850"
"S000001486-KanMX","rec34851"
"S000001489-KanMX","rec34855"
"S000001490-KanMX","rec34856"
"S000001491-KanMX","rec34857"
"S000001492-KanMX","rec34858"
"S000001493-KanMX","rec34859"
"S000001494-KanMX","rec34860"
"S000001498-KanMX","rec34864"
"S000001499-KanMX","rec34865"
"S000001500-KanMX","rec34866"
"S000001503-KanMX","rec34869"
"S000001506-KanMX","rec34872"
"S000001508-KanMX","rec34874"
"S000001509-KanMX","rec34875"
"S000001510-KanMX","rec34876"
"S000001512-KanMX","rec34878"
"S000001514-KanMX","rec34880"
"S000001515-KanMX","rec34881"
"S000001517-KanMX","rec34883"
"S000001520-KanMX","rec34886"
"S000001521-KanMX","rec34887"
"S000001522-KanMX","rec34888"
"S000001523-KanMX","rec34889"
"S000001524-KanMX","rec34890"
"S000001526-KanMX","rec34892"
"S000001527-KanMX","rec34893"
"S000001529-KanMX","rec34895"
"S000001530-KanMX","rec34896"
"S000001531-KanMX","rec34897"
"S000001533-KanMX","rec34899"
"S000001534-KanMX","rec34900"
"S000001536-KanMX","rec34902"
"S000001537-KanMX","rec34903"
"S000001538-KanMX","rec34904"
"S000001539-KanMX","rec34905"
"S000001540-KanMX","rec34906"
"S000001544-KanMX","rec34910"
"S000001545-KanMX","rec34911"
"S000001546-KanMX","rec34912"
"S000001547-KanMX","rec34913"
"S000001548-KanMX","rec34914"
"S000001549-KanMX","rec34915"
"S000001550-KanMX","rec34916"
"S000001551-KanMX","rec34917"
"S000001552-KanMX","rec34918"
"S000001553-KanMX","rec34919"
"S000001554-KanMX","rec34920"
"S000001555-KanMX","rec34921"
"S000001556-KanMX","rec34922"
"S000001557-KanMX","rec34923"
"S000001558-KanMX","rec34924"
"S000001559-KanMX","rec34925"
"S000001560-KanMX","rec34926"
"S000001562-KanMX","rec34928"
"S000001563-KanMX","rec34929"
"S000001564-KanMX","rec34930"
"S000001567-KanMX","rec34933"
"S000001568-KanMX","rec34934"
"S000001569-KanMX","rec34935"
"S000001570-KanMX","rec34936"
"S000001573-KanMX","rec34939"
"S000001574-KanMX","rec34940"
"S000001575-KanMX","rec34941"
"S000001576-KanMX","rec34942"
"S000001577-KanMX","rec34943"
"S000001579-KanMX","rec34945"
"S000001580-KanMX","rec34946"
"S000001581-KanMX","rec34948"
"S000001583-KanMX","rec34950"
"S000001584-KanMX","rec34951"
"S000001585-KanMX","rec34952"
"S000001586-KanMX","rec34953"
"S000001588-KanMX","rec34955"
"S000001589-KanMX","rec34956"
"S000001590-KanMX","rec34957"
"S000001592-KanMX","rec34959"
"S000001593-KanMX","rec34960"
"S000001596-KanMX","rec34963"
"S000001597-KanMX","rec34964"
"S000001599-KanMX","rec34966"
"S000001600-KanMX","rec34967"
"S000001601-KanMX","rec34968"
"S000001602-KanMX","rec34969"
"S000001603-KanMX","rec34970"
"S000001604-KanMX","rec34971"
"S000001606-KanMX","rec34973"
"S000001607-KanMX","rec34974"
"S000001609-KanMX","rec34976"
"S000001610-KanMX","rec34977"
"S000001611-KanMX","rec34978"
"S000001612-KanMX","rec34979"
"S000001613-KanMX","rec34980"
"S000001614-KanMX","rec34981"
"S000001615-KanMX","rec34982"
