allele_id,item_id
S000005418-KanMX,rec11749
S000005419-KanMX,rec11750
S000005420-KanMX,rec11751
S000005421-KanMX,rec11752
S000005422-KanMX,rec11753
S000005423-KanMX,rec11754
S000005424-KanMX,rec11755
S000005425-KanMX,rec11756
S000005426-KanMX,rec11757
S000005428-KanMX,rec11759
S000005429-KanMX,rec11760
S000005431-KanMX,rec11762
S000005432-KanMX,rec11763
S000005433-KanMX,rec11764
S000005435-KanMX,rec11766
S000005436-KanMX,rec11767
S000005439-KanMX,rec11770
S000005440-KanMX,rec11771
S000005441-KanMX,rec11772
S000005442-KanMX,rec11773
S000005443-KanMX,rec11774
S000005444-KanMX,rec11775
S000005445-KanMX,rec11776
S000005527-KanMX,rec11777
S000005528-KanMX,rec11778
S000005529-KanMX,rec11779
S000005531-KanMX,rec11781
S000005532-KanMX,rec11782
S000005533-KanMX,rec11783
S000005534-KanMX,rec11784
S000005535-KanMX,rec11785
S000005536-KanMX,rec11786
S000005537-KanMX,rec11787
S000005538-KanMX,rec11788
S000005539-KanMX,rec11789
S000005540-KanMX,rec11790
S000005541-KanMX,rec11791
S000005542-KanMX,rec11792
S000005543-KanMX,rec11793
S000005544-KanMX,rec11794
S000005545-KanMX,rec11795
S000005547-KanMX,rec11797
S000005548-KanMX,rec11798
S000005549-KanMX,rec11799
S000005550-KanMX,rec11800
S000005551-KanMX,rec11801
S000005552-KanMX,rec11802
S000005553-KanMX,rec11803
S000005554-KanMX,rec11804
S000005555-KanMX,rec11805
S000005556-KanMX,rec11806
S000005557-KanMX,rec11807
S000005558-KanMX,rec11808
S000005559-KanMX,rec11809
S000005560-KanMX,rec11810
S000005561-KanMX,rec11811
S000005562-KanMX,rec11812
S000005563-KanMX,rec11813
S000005564-KanMX,rec11814
S000005565-KanMX,rec11815
S000005566-KanMX,rec11816
S000005567-KanMX,rec11817
S000005568-KanMX,rec11818
S000005569-KanMX,rec11819
S000005570-KanMX,rec11820
S000005571-KanMX,rec11821
S000005573-KanMX,rec11823
S000005575-KanMX,rec11825
S000005576-KanMX,rec11826
S000005577-KanMX,rec11827
S000005578-KanMX,rec11828
S000005579-KanMX,rec11829
S000005580-KanMX,rec11830
S000005581-KanMX,rec11831
S000005584-KanMX,rec11834
S000005585-KanMX,rec11835
S000005587-KanMX,rec11837
S000005588-KanMX,rec11838
S000005590-KanMX,rec11840
S000005591-KanMX,rec11841
S000005592-KanMX,rec11842
S000005593-KanMX,rec11843
S000005594-KanMX,rec11844
S000005595-KanMX,rec11845
S000005596-KanMX,rec11846
S000005597-KanMX,rec11847
S000005598-KanMX,rec11848
S000005599-KanMX,rec11849
S000005602-KanMX,rec11852
S000005604-KanMX,rec11854
S000005605-KanMX,rec11855
S000005606-KanMX,rec11856
S000005607-KanMX,rec11857
S000005608-KanMX,rec11858
S000005609-KanMX,rec11859
S000005610-KanMX,rec11860
S000005611-KanMX,rec11861
S000005612-KanMX,rec11862
S000005613-KanMX,rec11863
S000005613-KanMX,rec11864
S000005615-KanMX,rec11865
S000005616-KanMX,rec11866
S000005617-KanMX,rec11867
S000005618-KanMX,rec11868
S000005619-KanMX,rec11869
S000005620-KanMX,rec11870
S000001088-KanMX,rec11873
S000001089-KanMX,rec11874
S000001090-KanMX,rec11875
S000001091-KanMX,rec11876
S000003532-KanMX,rec11877
S000001092-KanMX,rec11878
S000001093-KanMX,rec11879
S000001099-KanMX,rec11885
S000001102-KanMX,rec11888
S000001103-KanMX,rec11889
S000001108-KanMX,rec11894
S000001115-KanMX,rec11901
S000001117-KanMX,rec11903
S000001118-KanMX,rec11904
S000001119-KanMX,rec11905
S000001120-KanMX,rec11906
S000001121-KanMX,rec11907
S000001122-KanMX,rec11908
S000001123-KanMX,rec11909
S000001124-KanMX,rec11910
S000001128-KanMX,rec11914
S000001129-KanMX,rec11915
S000001133-KanMX,rec11919
S000001134-KanMX,rec11920
S000001135-KanMX,rec11921
S000001136-KanMX,rec11922
S000001137-KanMX,rec11923
S000001138-KanMX,rec11924
S000001139-KanMX,rec11925
S000001142-KanMX,rec11928
S000001145-KanMX,rec11931
S000001146-KanMX,rec11932
S000001147-KanMX,rec11933
S000001148-KanMX,rec11934
S000001150-KanMX,rec11936
S000001151-KanMX,rec11937
S000001152-KanMX,rec11938
S000001153-KanMX,rec11939
S000001154-KanMX,rec11940
S000001155-KanMX,rec11941
S000001156-KanMX,rec11942
S000001157-KanMX,rec11943
S000001158-KanMX,rec11944
S000001159-KanMX,rec11945
S000001162-KanMX,rec11948
S000001163-KanMX,rec11949
S000001165-KanMX,rec11951
S000001166-KanMX,rec11952
S000001167-KanMX,rec11953
S000001168-KanMX,rec11954
S000001171-KanMX,rec11957
S000001172-KanMX,rec11958
S000001174-KanMX,rec11960
S000001175-KanMX,rec11961
S000001176-KanMX,rec11962
S000001177-KanMX,rec11963
S000001178-KanMX,rec11964
S000001179-KanMX,rec11965
S000001180-KanMX,rec11966
S000001181-KanMX,rec11967
S000003533-KanMX,rec11968
S000005187-KanMX,rec11969
S000005186-KanMX,rec11970
S000005185-KanMX,rec11971
S000005183-KanMX,rec11973
S000005181-KanMX,rec11975
S000005180-KanMX,rec11976
S000005179-KanMX,rec11977
S000005177-KanMX,rec11979
S000005175-KanMX,rec11981
S000005174-KanMX,rec11982
S000005173-KanMX,rec11983
S000005172-KanMX,rec11984
S000005170-KanMX,rec11985
S000005171-KanMX,rec11986
S000005169-KanMX,rec11987
S000005168-KanMX,rec11988
S000005163-KanMX,rec11993
S000005162-KanMX,rec11994
S000005161-KanMX,rec11995
S000005159-KanMX,rec11997
S000005158-KanMX,rec11998
S000005157-KanMX,rec11999
S000005156-KanMX,rec12000
S000005155-KanMX,rec12001
S000005154-KanMX,rec12002
S000005150-KanMX,rec12006
S000005149-KanMX,rec12007
S000005148-KanMX,rec12008
S000005146-KanMX,rec12009
S000005147-KanMX,rec12010
S000005145-KanMX,rec12011
S000005144-KanMX,rec12012
S000005143-KanMX,rec12013
S000005142-KanMX,rec12014
S000005141-KanMX,rec12015
S000005140-KanMX,rec12016
S000005139-KanMX,rec12017
S000005138-KanMX,rec12018
S000005137-KanMX,rec12019
S000005135-KanMX,rec12021
S000005134-KanMX,rec12022
S000005131-KanMX,rec12025
S000005129-KanMX,rec12027
S000005128-KanMX,rec12028
S000005127-KanMX,rec12029
S000005124-KanMX,rec12032
S000005123-KanMX,rec12033
S000005121-KanMX,rec12035
S000005120-KanMX,rec12036
S000005119-KanMX,rec12038
S000005117-KanMX,rec12039
S000005114-KanMX,rec12041
S000005112-KanMX,rec12044
S000005111-KanMX,rec12045
S000005110-KanMX,rec12046
S000005104-KanMX,rec12052
S000005103-KanMX,rec12053
S000005101-KanMX,rec12055
S000005099-KanMX,rec12057
S000005098-KanMX,rec12058
S000005092-KanMX,rec12064
S000006108-KanMX,rec12065
S000006106-KanMX,rec12066
S000006107-KanMX,rec12067
S000006105-KanMX,rec12068
S000006102-KanMX,rec12070
S000006103-KanMX,rec12071
S000006101-KanMX,rec12072
S000006100-KanMX,rec12073
S000006099-KanMX,rec12074
S000006098-KanMX,rec12075
S000006097-KanMX,rec12076
S000006095-KanMX,rec12078
S000006094-KanMX,rec12079
S000006093-KanMX,rec12080
S000006092-KanMX,rec12081
S000006091-KanMX,rec12082
S000006089-KanMX,rec12084
S000006088-KanMX,rec12085
S000006087-KanMX,rec12086
S000006086-KanMX,rec12087
S000006085-KanMX,rec12088
S000006084-KanMX,rec12089
S000006083-KanMX,rec12090
S000006082-KanMX,rec12091
S000006080-KanMX,rec12093
S000006078-KanMX,rec12095
S000006077-KanMX,rec12096
S000006076-KanMX,rec12097
S000006075-KanMX,rec12098
S000006073-KanMX,rec12100
S000006071-KanMX,rec12102
S000006070-KanMX,rec12103
S000006068-KanMX,rec12105
S000006066-KanMX,rec12107
S000006065-KanMX,rec12108
S000006062-KanMX,rec12111
S000006061-KanMX,rec12112
S000006060-KanMX,rec12113
S000006059-KanMX,rec12114
S000006057-KanMX,rec12115
S000006056-KanMX,rec12117
S000006054-KanMX,rec12119
S000006051-KanMX,rec12122
S000006050-KanMX,rec12123
S000006048-KanMX,rec12125
S000006046-KanMX,rec12127
S000006044-KanMX,rec12129
S000006042-KanMX,rec12131
S000006041-KanMX,rec12132
S000006040-KanMX,rec12133
S000006039-KanMX,rec12134
S000006037-KanMX,rec12136
S000006036-KanMX,rec12137
S000006035-KanMX,rec12138
S000006034-KanMX,rec12139
S000006033-KanMX,rec12140
S000006032-KanMX,rec12141
S000006031-KanMX,rec12142
S000006030-KanMX,rec12143
S000006029-KanMX,rec12144
S000006028-KanMX,rec12145
S000006027-KanMX,rec12146
S000006026-KanMX,rec12147
S000006025-KanMX,rec12148
S000006024-KanMX,rec12149
S000006022-KanMX,rec12150
S000006023-KanMX,rec12151
S000006021-KanMX,rec12152
S000006020-KanMX,rec12153
S000006019-KanMX,rec12154
S000006018-KanMX,rec12155
S000006017-KanMX,rec12156
S000006016-KanMX,rec12157
S000006013-KanMX,rec12160
S000001360-KanMX,rec12257
S000001361-KanMX,rec12258
S000001362-KanMX,rec12259
S000001363-KanMX,rec12260
S000001364-KanMX,rec12261
S000001365-KanMX,rec12262
S000001367-KanMX,rec12264
S000001369-KanMX,rec12266
S000001370-KanMX,rec12267
S000001372-KanMX,rec12269
S000001373-KanMX,rec12270
S000001374-KanMX,rec12271
S000001375-KanMX,rec12272
S000001376-KanMX,rec12273
S000001378-KanMX,rec12275
S000001379-KanMX,rec12276
S000001381-KanMX,rec12278
S000001382-KanMX,rec12279
S000001383-KanMX,rec12280
S000001384-KanMX,rec12281
S000001385-KanMX,rec12282
S000001386-KanMX,rec12283
S000001387-KanMX,rec12284
S000001390-KanMX,rec12287
S000001392-KanMX,rec12289
S000001393-KanMX,rec12290
S000001394-KanMX,rec12291
S000001395-KanMX,rec12292
S000001396-KanMX,rec12293
S000001397-KanMX,rec12294
S000001398-KanMX,rec12295
S000001399-KanMX,rec12296
S000001400-KanMX,rec12297
S000001401-KanMX,rec12298
S000001402-KanMX,rec12299
S000001403-KanMX,rec12300
S000001407-KanMX,rec12304
S000001408-KanMX,rec12305
S000001410-KanMX,rec12307
S000001411-KanMX,rec12308
S000001414-KanMX,rec12311
S000001415-KanMX,rec12312
S000001416-KanMX,rec12313
S000001417-KanMX,rec12314
S000001418-KanMX,rec12315
S000001419-KanMX,rec12316
S000001420-KanMX,rec12317
S000001421-KanMX,rec12318
S000001422-KanMX,rec12319
S000001423-KanMX,rec12320
S000001424-KanMX,rec12321
S000001425-KanMX,rec12322
S000001426-KanMX,rec12323
S000001427-KanMX,rec12324
S000001428-KanMX,rec12325
S000001429-KanMX,rec12326
S000001430-KanMX,rec12327
S000001432-KanMX,rec12329
S000001435-KanMX,rec12332
S000001440-KanMX,rec12337
S000001441-KanMX,rec12338
S000001442-KanMX,rec12339
S000001443-KanMX,rec12340
S000001444-KanMX,rec12341
S000001446-KanMX,rec12343
S000001448-KanMX,rec12345
S000001452-KanMX,rec12349
S000001453-KanMX,rec12350
S000001455-KanMX,rec12352
S000005623-KanMX,rec12353
S000005625-KanMX,rec12355
S000005626-KanMX,rec12356
S000005627-KanMX,rec12357
S000005630-KanMX,rec12360
S000005631-KanMX,rec12361
S000005632-KanMX,rec12362
S000005633-KanMX,rec12363
S000005634-KanMX,rec12364
S000005635-KanMX,rec12365
S000005637-KanMX,rec12367
S000005638-KanMX,rec12368
S000005639-KanMX,rec12369
S000005640-KanMX,rec12370
S000005641-KanMX,rec12371
S000005644-KanMX,rec12374
S000005646-KanMX,rec12376
S000005647-KanMX,rec12377
S000005649-KanMX,rec12379
S000005650-KanMX,rec12380
S000005651-KanMX,rec12381
S000005652-KanMX,rec12382
S000005653-KanMX,rec12383
S000005654-KanMX,rec12384
S000005655-KanMX,rec12385
S000005656-KanMX,rec12386
S000005657-KanMX,rec12387
S000005658-KanMX,rec12388
S000005659-KanMX,rec12389
S000005660-KanMX,rec12390
S000005661-KanMX,rec12391
S000005662-KanMX,rec12392
S000005663-KanMX,rec12393
S000005664-KanMX,rec12394
S000005665-KanMX,rec12395
S000005666-KanMX,rec12396
S000005667-KanMX,rec12397
S000005668-KanMX,rec12398
S000005670-KanMX,rec12400
S000005673-KanMX,rec12403
S000005676-KanMX,rec12406
S000005678-KanMX,rec12408
S000005679-KanMX,rec12409
S000005680-KanMX,rec12410
S000005681-KanMX,rec12411
S000005682-KanMX,rec12412
S000005684-KanMX,rec12414
S000005687-KanMX,rec12417
S000005688-KanMX,rec12418
S000005689-KanMX,rec12419
S000005690-KanMX,rec12420
S000005691-KanMX,rec12421
S000005692-KanMX,rec12422
S000005693-KanMX,rec12423
S000005696-KanMX,rec12426
S000005697-KanMX,rec12427
S000005698-KanMX,rec12428
S000005699-KanMX,rec12429
S000005701-KanMX,rec12431
S000005703-KanMX,rec12433
S000005704-KanMX,rec12434
S000005705-KanMX,rec12435
S000005706-KanMX,rec12436
S000005708-KanMX,rec12438
S000005709-KanMX,rec12439
S000005710-KanMX,rec12440
S000005711-KanMX,rec12441
S000005712-KanMX,rec12442
S000005713-KanMX,rec12443
S000005714-KanMX,rec12444
S000005715-KanMX,rec12445
S000005716-KanMX,rec12446
S000005717-KanMX,rec12447
S000005718-KanMX,rec12448
S000005719-KanMX,rec12449
S000005721-KanMX,rec12451
S000005722-KanMX,rec12452
S000005723-KanMX,rec12453
S000005724-KanMX,rec12454
S000005725-KanMX,rec12455
S000005726-KanMX,rec12456
S000005727-KanMX,rec12457
S000005728-KanMX,rec12458
S000005731-KanMX,rec12461
S000005734-KanMX,rec12464
S000005735-KanMX,rec12465
S000005737-KanMX,rec12467
S000005738-KanMX,rec12468
S000005739-KanMX,rec12469
S000005740-KanMX,rec12470
S000005741-KanMX,rec12471
S000005742-KanMX,rec12472
S000005745-KanMX,rec12475
S000005746-KanMX,rec12476
S000005747-KanMX,rec12477
S000005748-KanMX,rec12478
S000005749-KanMX,rec12479
S000005751-KanMX,rec12481
S000005752-KanMX,rec12482
S000005753-KanMX,rec12483
S000005754-KanMX,rec12484
S000005755-KanMX,rec12485
S000005756-KanMX,rec12486
S000005757-KanMX,rec12487
S000005759-KanMX,rec12489
S000005760-KanMX,rec12490
S000005761-KanMX,rec12491
S000005763-KanMX,rec12493
S000005764-KanMX,rec12494
S000005765-KanMX,rec12495
S000005765-KanMX,rec12496
S000005767-KanMX,rec12497
S000005768-KanMX,rec12498
S000005769-KanMX,rec12499
S000005771-KanMX,rec12501
S000005772-KanMX,rec12502
S000005773-KanMX,rec12503
S000005774-KanMX,rec12504
S000005777-KanMX,rec12507
S000005778-KanMX,rec12508
S000005779-KanMX,rec12509
S000005781-KanMX,rec12511
S000005784-KanMX,rec12514
S000005789-KanMX,rec12519
S000005790-KanMX,rec12520
S000005803-KanMX,rec12533
S000005805-KanMX,rec12535
S000005806-KanMX,rec12536
S000005809-KanMX,rec12539
S000005810-KanMX,rec12540
S000005811-KanMX,rec12541
S000005812-KanMX,rec12542
S000005814-KanMX,rec12544
S000003834-KanMX,rec12551
S000003836-KanMX,rec12553
S000003839-KanMX,rec12556
S000003840-KanMX,rec12557
S000003842-KanMX,rec12559
S000003843-KanMX,rec12560
S000003848-KanMX,rec12565
S000003852-KanMX,rec12569
S000003863-KanMX,rec12580
S000003864-KanMX,rec12581
S000003866-KanMX,rec12583
S000003869-KanMX,rec12586
S000003871-KanMX,rec12588
S000003872-KanMX,rec12589
S000003876-KanMX,rec12593
S000003888-KanMX,rec12605
S000003889-KanMX,rec12606
S000003890-KanMX,rec12607
S000003891-KanMX,rec12608
S000003896-KanMX,rec12613
S000003898-KanMX,rec12615
S000003907-KanMX,rec12624
S000003908-KanMX,rec12625
S000003910-KanMX,rec12627
S000003913-KanMX,rec12630
S000003915-KanMX,rec12632
S000004032-KanMX,rec12653
S000004033-KanMX,rec12654
S000004034-KanMX,rec12655
S000004036-KanMX,rec12657
S000004037-KanMX,rec12658
S000004038-KanMX,rec12659
S000004039-KanMX,rec12660
S000004043-KanMX,rec12664
S000004044-KanMX,rec12665
S000004045-KanMX,rec12666
S000004046-KanMX,rec12667
S000004047-KanMX,rec12668
S000004048-KanMX,rec12669
S000004049-KanMX,rec12670
S000004051-KanMX,rec12672
S000004052-KanMX,rec12673
S000004053-KanMX,rec12674
S000004054-KanMX,rec12675
S000004055-KanMX,rec12676
S000004057-KanMX,rec12678
S000004058-KanMX,rec12679
S000004059-KanMX,rec12680
S000004060-KanMX,rec12681
S000004062-KanMX,rec12683
S000004063-KanMX,rec12684
S000004064-KanMX,rec12685
S000004067-KanMX,rec12688
S000004069-KanMX,rec12690
S000004070-KanMX,rec12691
S000004071-KanMX,rec12692
S000004072-KanMX,rec12693
S000004073-KanMX,rec12694
S000004074-KanMX,rec12695
S000004075-KanMX,rec12696
S000004077-KanMX,rec12698
S000004079-KanMX,rec12700
S000004080-KanMX,rec12701
S000004081-KanMX,rec12702
S000004082-KanMX,rec12703
S000004083-KanMX,rec12704
S000004084-KanMX,rec12705
S000004085-KanMX,rec12706
S000004086-KanMX,rec12707
S000004087-KanMX,rec12708
S000004088-KanMX,rec12709
S000004089-KanMX,rec12710
S000004092-KanMX,rec12713
S000004094-KanMX,rec12715
S000004097-KanMX,rec12718
S000004098-KanMX,rec12719
S000004099-KanMX,rec12720
S000004101-KanMX,rec12722
S000004102-KanMX,rec12723
S000004103-KanMX,rec12724
S000004104-KanMX,rec12725
S000004108-KanMX,rec12729
S000004109-KanMX,rec12730
S000004110-KanMX,rec12731
S000004111-KanMX,rec12732
S000004112-KanMX,rec12733
S000004113-KanMX,rec12734
S000004114-KanMX,rec12735
S000004115-KanMX,rec12736
S000006012-KanMX,rec12737
S000006011-KanMX,rec12738
S000006010-KanMX,rec12739
S000006009-KanMX,rec12740
S000006008-KanMX,rec12741
S000006007-KanMX,rec12742
S000006005-KanMX,rec12744
S000006002-KanMX,rec12747
S000006001-KanMX,rec12748
S000006000-KanMX,rec12749
S000005999-KanMX,rec12750
S000005998-KanMX,rec12751
S000005995-KanMX,rec12754
S000005993-KanMX,rec12755
S000005994-KanMX,rec12756
S000005992-KanMX,rec12757
S000005991-KanMX,rec12758
S000005990-KanMX,rec12759
S000005989-KanMX,rec12760
S000005988-KanMX,rec12761
S000005987-KanMX,rec12762
S000005986-KanMX,rec12763
S000005985-KanMX,rec12764
S000005983-KanMX,rec12766
S000005982-KanMX,rec12767
S000005981-KanMX,rec12768
S000005980-KanMX,rec12769
S000005979-KanMX,rec12770
S000005978-KanMX,rec12771
S000005977-KanMX,rec12772
S000005976-KanMX,rec12773
S000005975-KanMX,rec12774
S000005974-KanMX,rec12775
S000005973-KanMX,rec12776
S000005972-KanMX,rec12777
S000005971-KanMX,rec12778
S000005970-KanMX,rec12779
S000005969-KanMX,rec12780
S000005968-KanMX,rec12781
S000005967-KanMX,rec12782
S000005966-KanMX,rec12783
S000005963-KanMX,rec12786
S000005962-KanMX,rec12787
S000005961-KanMX,rec12788
S000005960-KanMX,rec12789
S000005959-KanMX,rec12790
S000005958-KanMX,rec12791
S000005956-KanMX,rec12794
S000005954-KanMX,rec12795
S000005953-KanMX,rec12796
S000005952-KanMX,rec12797
S000005951-KanMX,rec12798
S000005950-KanMX,rec12799
S000005947-KanMX,rec12802
S000005946-KanMX,rec12803
S000005945-KanMX,rec12804
S000005944-KanMX,rec12805
S000005943-KanMX,rec12806
S000005942-KanMX,rec12807
S000005940-KanMX,rec12809
S000005939-KanMX,rec12810
S000005938-KanMX,rec12811
S000005936-KanMX,rec12813
S000005935-KanMX,rec12814
S000005934-KanMX,rec12815
S000005930-KanMX,rec12819
S000005929-KanMX,rec12820
S000005927-KanMX,rec12822
S000005926-KanMX,rec12823
S000005924-KanMX,rec12825
S000005923-KanMX,rec12826
S000005922-KanMX,rec12827
S000006205-KanMX,rec12828
S000006206-KanMX,rec12829
S000006207-KanMX,rec12830
S000006208-KanMX,rec12831
S000006209-KanMX,rec12832
S000001184-KanMX,rec12835
S000001186-KanMX,rec12836
S000001190-KanMX,rec12841
S000001193-KanMX,rec12844
S000001194-KanMX,rec12845
S000001195-KanMX,rec12846
S000001196-KanMX,rec12847
S000001197-KanMX,rec12848
S000001198-KanMX,rec12849
S000001199-KanMX,rec12850
S000001200-KanMX,rec12851
S000001201-KanMX,rec12852
S000001202-KanMX,rec12853
S000001203-KanMX,rec12854
S000001204-KanMX,rec12855
S000001206-KanMX,rec12857
S000001210-KanMX,rec12861
S000001219-KanMX,rec12870
S000001220-KanMX,rec12871
S000001221-KanMX,rec12872
S000001222-KanMX,rec12873
S000001225-KanMX,rec12876
S000001226-KanMX,rec12877
S000001227-KanMX,rec12878
S000001232-KanMX,rec12883
S000001238-KanMX,rec12889
S000001241-KanMX,rec12892
S000001242-KanMX,rec12893
S000001243-KanMX,rec12894
S000001245-KanMX,rec12896
S000001246-KanMX,rec12897
S000001247-KanMX,rec12898
S000001249-KanMX,rec12900
S000001250-KanMX,rec12901
S000001252-KanMX,rec12903
S000001253-KanMX,rec12904
S000005090-KanMX,rec12930
S000005089-KanMX,rec12931
S000005088-KanMX,rec12932
S000005087-KanMX,rec12933
S000005085-KanMX,rec12935
S000005083-KanMX,rec12937
S000005080-KanMX,rec12940
S000005079-KanMX,rec12941
S000005078-KanMX,rec12942
S000005077-KanMX,rec12943
S000005073-KanMX,rec12947
S000005072-KanMX,rec12948
S000005071-KanMX,rec12949
S000005067-KanMX,rec12953
S000005066-KanMX,rec12954
S000005061-KanMX,rec12959
S000005060-KanMX,rec12960
S000005052-KanMX,rec12968
S000005045-KanMX,rec12975
S000005042-KanMX,rec12978
S000005038-KanMX,rec12982
S000005036-KanMX,rec12984
S000005028-KanMX,rec12992
S000005025-KanMX,rec12995
S000005021-KanMX,rec12999
S000005008-KanMX,rec13012
S000005007-KanMX,rec13013
S000005002-KanMX,rec13017
S000005003-KanMX,rec13018
S000004999-KanMX,rec13021
S000000097-KanMX,rec13025
S000000098-KanMX,rec13026
S000000099-KanMX,rec13027
S000000101-KanMX,rec13029
S000000102-KanMX,rec13032
S000000103-KanMX,rec13033
S000000104-KanMX,rec13034
S000000105-KanMX,rec13035
S000000106-KanMX,rec13036
S000000107-KanMX,rec13037
S000000108-KanMX,rec13038
S000000109-KanMX,rec13039
S000000111-KanMX,rec13041
S000000112-KanMX,rec13042
S000000113-KanMX,rec13043
S000000115-KanMX,rec13045
S000000117-KanMX,rec13047
S000000118-KanMX,rec13048
S000000120-KanMX,rec13050
S000000121-KanMX,rec13051
S000000123-KanMX,rec13053
S000000124-KanMX,rec13054
S000000125-KanMX,rec13055
S000000127-KanMX,rec13057
S000000128-KanMX,rec13058
S000000129-KanMX,rec13059
S000000132-KanMX,rec13062
S000000133-KanMX,rec13063
S000000134-KanMX,rec13064
S000000135-KanMX,rec13065
S000000138-KanMX,rec13068
S000000139-KanMX,rec13069
S000000140-KanMX,rec13070
S000000141-KanMX,rec13071
S000000142-KanMX,rec13072
S000000143-KanMX,rec13073
S000000144-KanMX,rec13074
S000000145-KanMX,rec13075
S000000147-KanMX,rec13077
S000000148-KanMX,rec13078
S000000149-KanMX,rec13079
S000000150-KanMX,rec13080
S000000151-KanMX,rec13081
S000000152-KanMX,rec13082
S000000153-KanMX,rec13083
S000000154-KanMX,rec13084
S000000155-KanMX,rec13085
S000000156-KanMX,rec13086
S000000157-KanMX,rec13087
S000000158-KanMX,rec13088
S000000159-KanMX,rec13089
S000000160-KanMX,rec13090
S000000161-KanMX,rec13091
S000000162-KanMX,rec13092
S000000163-KanMX,rec13093
S000000164-KanMX,rec13094
S000000165-KanMX,rec13095
S000000166-KanMX,rec13096
S000000167-KanMX,rec13097
S000000168-KanMX,rec13098
S000000171-KanMX,rec13101
S000000174-KanMX,rec13104
S000000175-KanMX,rec13105
S000000176-KanMX,rec13106
S000000177-KanMX,rec13107
S000000178-KanMX,rec13108
S000000179-KanMX,rec13109
S000000181-KanMX,rec13111
S000000182-KanMX,rec13112
S000000183-KanMX,rec13113
S000000184-KanMX,rec13114
S000000185-KanMX,rec13115
S000000186-KanMX,rec13116
S000000187-KanMX,rec13117
S000000189-KanMX,rec13119
S000000190-KanMX,rec13120
S000000191-KanMX,rec13121
S000000192-KanMX,rec13122
S000000194-KanMX,rec13124
S000000195-KanMX,rec13125
S000000196-KanMX,rec13126
S000000197-KanMX,rec13127
S000000198-KanMX,rec13130
S000000199-KanMX,rec13131
S000000200-KanMX,rec13132
S000000202-KanMX,rec13134
S000000203-KanMX,rec13135
S000000205-KanMX,rec13136
S000000207-KanMX,rec13138
S000000209-KanMX,rec13140
S000000210-KanMX,rec13141
S000000211-KanMX,rec13142
S000000212-KanMX,rec13143
S000000213-KanMX,rec13144
S000000214-KanMX,rec13145
S000000216-KanMX,rec13147
S000000217-KanMX,rec13150
S000000218-KanMX,rec13151
S000000219-KanMX,rec13152
S000000220-KanMX,rec13153
S000000221-KanMX,rec13154
S000000222-KanMX,rec13155
S000000223-KanMX,rec13156
S000000224-KanMX,rec13157
S000000225-KanMX,rec13158
S000000226-KanMX,rec13159
S000000227-KanMX,rec13160
S000000228-KanMX,rec13161
S000000229-KanMX,rec13162
S000000230-KanMX,rec13163
S000000231-KanMX,rec13164
S000000232-KanMX,rec13165
S000000234-KanMX,rec13167
S000000235-KanMX,rec13168
S000000236-KanMX,rec13169
S000000237-KanMX,rec13170
S000000238-KanMX,rec13171
S000000239-KanMX,rec13172
S000000240-KanMX,rec13173
S000000241-KanMX,rec13174
S000000243-KanMX,rec13176
S000000244-KanMX,rec13177
S000000245-KanMX,rec13178
S000000246-KanMX,rec13179
S000000247-KanMX,rec13180
S000000248-KanMX,rec13181
S000000249-KanMX,rec13182
S000000250-KanMX,rec13183
S000000251-KanMX,rec13184
S000000252-KanMX,rec13185
S000000254-KanMX,rec13187
S000000255-KanMX,rec13188
S000000256-KanMX,rec13189
S000000257-KanMX,rec13190
S000000258-KanMX,rec13191
S000000260-KanMX,rec13193
S000000261-KanMX,rec13194
S000000262-KanMX,rec13195
S000000263-KanMX,rec13196
S000000265-KanMX,rec13198
S000000266-KanMX,rec13199
S000000267-KanMX,rec13200
S000000268-KanMX,rec13201
S000000269-KanMX,rec13202
S000000270-KanMX,rec13203
S000000271-KanMX,rec13204
S000000272-KanMX,rec13205
S000000273-KanMX,rec13206
S000000275-KanMX,rec13208
S000000276-KanMX,rec13209
S000000277-KanMX,rec13210
S000000278-KanMX,rec13211
S000000278-KanMX,rec13212
S000000280-KanMX,rec13213
S000000281-KanMX,rec13214
S000000282-KanMX,rec13215
S000000285-KanMX,rec13218
S000000286-KanMX,rec13219
S000000288-KanMX,rec13222
S000000289-KanMX,rec13223
S000000290-KanMX,rec13224
S000002157-KanMX,rec13229
S000000296-KanMX,rec13231
S000000297-KanMX,rec13232
S000000298-KanMX,rec13233
S000000299-KanMX,rec13234
S000000300-KanMX,rec13235
S000000301-KanMX,rec13236
S000000302-KanMX,rec13237
S000000303-KanMX,rec13238
S000000302-KanMX,rec13239
S000000305-KanMX,rec13240
S000000307-KanMX,rec13242
S000000308-KanMX,rec13243
S000000309-KanMX,rec13244
S000000310-KanMX,rec13245
S000000311-KanMX,rec13246
S000000312-KanMX,rec13247
S000000315-KanMX,rec13250
S000000317-KanMX,rec13252
S000000318-KanMX,rec13253
S000000319-KanMX,rec13254
S000000320-KanMX,rec13255
S000000321-KanMX,rec13256
S000000322-KanMX,rec13257
S000000323-KanMX,rec13258
S000000324-KanMX,rec13259
S000000330-KanMX,rec13265
S000000331-KanMX,rec13266
S000000332-KanMX,rec13267
S000000333-KanMX,rec13268
S000000334-KanMX,rec13269
S000000336-KanMX,rec13271
S000000337-KanMX,rec13272
S000000338-KanMX,rec13273
S000000341-KanMX,rec13276
