strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATalpha-deletion-96,rec10553,3,3,10,TRUE,NA
MATalpha-deletion-96,rec10554,3,3,11,TRUE,NA
MATalpha-deletion-96,rec10555,3,3,12,TRUE,NA
MATalpha-deletion-96,rec10556,3,4,1,TRUE,NA
MATalpha-deletion-96,rec10557,3,4,2,TRUE,NA
MATalpha-deletion-96,rec10559,3,4,3,TRUE,NA
MATalpha-deletion-96,rec10560,3,4,4,TRUE,NA
MATalpha-deletion-96,rec10561,3,4,5,TRUE,NA
MATalpha-deletion-96,rec10562,3,4,6,TRUE,NA
MATalpha-deletion-96,rec10563,3,4,7,TRUE,NA
MATalpha-deletion-96,rec10565,3,4,8,TRUE,NA
MATalpha-deletion-96,rec10567,3,4,9,TRUE,NA
MATalpha-deletion-96,rec10568,3,4,10,TRUE,NA
MATalpha-deletion-96,rec10569,3,4,11,TRUE,NA
MATalpha-deletion-96,rec10570,3,4,12,TRUE,NA
MATalpha-deletion-96,rec10571,3,5,1,TRUE,NA
MATalpha-deletion-96,rec10572,3,5,2,TRUE,NA
MATalpha-deletion-96,rec10573,3,5,3,TRUE,NA
MATalpha-deletion-96,rec10574,3,5,4,TRUE,NA
MATalpha-deletion-96,rec10577,3,5,5,TRUE,NA
MATalpha-deletion-96,rec10578,3,5,6,TRUE,NA
MATalpha-deletion-96,rec10581,3,5,7,TRUE,NA
MATalpha-deletion-96,rec10582,3,5,8,TRUE,NA
MATalpha-deletion-96,rec10583,3,5,9,TRUE,NA
MATalpha-deletion-96,rec10584,3,5,10,TRUE,NA
MATalpha-deletion-96,rec10585,3,5,11,TRUE,NA
MATalpha-deletion-96,rec10586,3,5,12,TRUE,NA
MATalpha-deletion-96,rec10587,3,6,1,TRUE,NA
MATalpha-deletion-96,rec10589,3,6,2,TRUE,NA
MATalpha-deletion-96,rec10591,3,6,3,TRUE,NA
MATalpha-deletion-96,rec10592,3,6,4,TRUE,NA
MATalpha-deletion-96,rec10593,3,6,5,TRUE,NA
MATalpha-deletion-96,rec10594,3,6,6,TRUE,NA
MATalpha-deletion-96,rec10595,3,6,7,TRUE,NA
MATalpha-deletion-96,rec10597,3,6,8,TRUE,NA
MATalpha-deletion-96,rec10598,3,6,9,TRUE,NA
MATalpha-deletion-96,rec10599,3,6,10,TRUE,NA
MATalpha-deletion-96,rec10600,3,6,11,TRUE,NA
MATalpha-deletion-96,rec10601,3,6,12,TRUE,NA
MATalpha-deletion-96,rec10602,3,7,1,TRUE,NA
MATalpha-deletion-96,rec10604,3,7,2,TRUE,NA
MATalpha-deletion-96,rec10605,3,7,3,TRUE,NA
MATalpha-deletion-96,rec10606,3,7,4,TRUE,NA
MATalpha-deletion-96,rec10607,3,7,5,TRUE,NA
MATalpha-deletion-96,rec10608,3,7,6,TRUE,NA
MATalpha-deletion-96,rec10610,3,7,7,TRUE,NA
MATalpha-deletion-96,rec10612,3,7,8,TRUE,NA
MATalpha-deletion-96,rec10615,3,7,9,TRUE,NA
MATalpha-deletion-96,rec10616,3,7,10,TRUE,NA
MATalpha-deletion-96,rec10617,3,7,11,TRUE,NA
MATalpha-deletion-96,rec10618,3,7,12,TRUE,NA
MATalpha-deletion-96,rec10620,3,8,1,TRUE,NA
MATalpha-deletion-96,rec10721,3,8,2,TRUE,NA
MATalpha-deletion-96,rec10722,3,8,4,TRUE,NA
MATalpha-deletion-96,rec10724,3,8,5,TRUE,NA
MATalpha-deletion-96,rec10725,3,8,6,TRUE,NA
