strain_collection_id,strain_id,plate,row,column,plate_control,strain_collection_notes
MATalpha-deletion-384-hb,rec10841,1,13,9,TRUE,NA
MATalpha-deletion-384-hb,rec10607,1,13,10,TRUE,NA
MATalpha-deletion-384-hb,rec10844,1,13,11,TRUE,NA
MATalpha-deletion-384-hb,rec10608,1,13,12,TRUE,NA
MATalpha-deletion-384-hb,rec10845,1,13,13,TRUE,NA
MATalpha-deletion-384-hb,rec10610,1,13,14,TRUE,NA
MATalpha-deletion-384-hb,rec10847,1,13,15,TRUE,NA
MATalpha-deletion-384-hb,rec10612,1,13,16,TRUE,NA
MATalpha-deletion-384-hb,rec10848,1,13,17,TRUE,NA
MATalpha-deletion-384-hb,rec10615,1,13,18,TRUE,NA
MATalpha-deletion-384-hb,rec10849,1,13,19,TRUE,NA
MATalpha-deletion-384-hb,rec10616,1,13,20,TRUE,NA
MATalpha-deletion-384-hb,rec10850,1,13,21,TRUE,NA
MATalpha-deletion-384-hb,rec10617,1,13,22,TRUE,NA
MATalpha-deletion-384-hb,rec10851,1,13,23,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,13,24,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,14,1,TRUE,NA
MATalpha-deletion-384-hb,rec11500,1,14,2,TRUE,NA
MATalpha-deletion-384-hb,rec12710,1,14,3,TRUE,NA
MATalpha-deletion-384-hb,rec11501,1,14,4,TRUE,NA
MATalpha-deletion-384-hb,rec12713,1,14,5,TRUE,NA
MATalpha-deletion-384-hb,rec11502,1,14,6,TRUE,NA
MATalpha-deletion-384-hb,rec12715,1,14,7,TRUE,NA
MATalpha-deletion-384-hb,rec11503,1,14,8,TRUE,NA
MATalpha-deletion-384-hb,rec12718,1,14,9,TRUE,NA
MATalpha-deletion-384-hb,rec11504,1,14,10,TRUE,NA
MATalpha-deletion-384-hb,rec12719,1,14,11,TRUE,NA
MATalpha-deletion-384-hb,rec11505,1,14,12,TRUE,NA
MATalpha-deletion-384-hb,rec12720,1,14,13,TRUE,NA
MATalpha-deletion-384-hb,rec11507,1,14,14,TRUE,NA
MATalpha-deletion-384-hb,rec12722,1,14,15,TRUE,NA
MATalpha-deletion-384-hb,rec11508,1,14,16,TRUE,NA
MATalpha-deletion-384-hb,rec12723,1,14,17,TRUE,NA
MATalpha-deletion-384-hb,rec11509,1,14,18,TRUE,NA
MATalpha-deletion-384-hb,rec12724,1,14,19,TRUE,NA
MATalpha-deletion-384-hb,rec11511,1,14,20,TRUE,NA
MATalpha-deletion-384-hb,rec12725,1,14,21,TRUE,NA
MATalpha-deletion-384-hb,rec11512,1,14,22,TRUE,NA
MATalpha-deletion-384-hb,rec12729,1,14,23,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,14,24,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,15,1,TRUE,NA
MATalpha-deletion-384-hb,rec10620,1,15,2,TRUE,NA
MATalpha-deletion-384-hb,rec10858,1,15,3,TRUE,NA
MATalpha-deletion-384-hb,rec10721,1,15,4,TRUE,NA
MATalpha-deletion-384-hb,rec10738,1,15,5,TRUE,NA
MATalpha-deletion-384-hb,rec10512,1,15,6,TRUE,NA
MATalpha-deletion-384-hb,rec10859,1,15,7,TRUE,NA
MATalpha-deletion-384-hb,rec10722,1,15,8,TRUE,NA
MATalpha-deletion-384-hb,rec10860,1,15,9,TRUE,NA
MATalpha-deletion-384-hb,rec10724,1,15,10,TRUE,NA
MATalpha-deletion-384-hb,rec10861,1,15,11,TRUE,NA
MATalpha-deletion-384-hb,rec10725,1,15,12,TRUE,NA
MATalpha-deletion-384-hb,rec10862,1,15,13,TRUE,NA
MATalpha-deletion-384-hb,rec10726,1,15,14,TRUE,NA
MATalpha-deletion-384-hb,rec10864,1,15,15,TRUE,NA
MATalpha-deletion-384-hb,rec10728,1,15,16,TRUE,NA
MATalpha-deletion-384-hb,rec10866,1,15,17,TRUE,NA
MATalpha-deletion-384-hb,rec10729,1,15,18,TRUE,NA
MATalpha-deletion-384-hb,rec10869,1,15,19,TRUE,NA
MATalpha-deletion-384-hb,rec10734,1,15,20,TRUE,NA
MATalpha-deletion-384-hb,rec10870,1,15,21,TRUE,NA
MATalpha-deletion-384-hb,rec10735,1,15,22,TRUE,NA
MATalpha-deletion-384-hb,rec10871,1,15,23,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,15,24,TRUE,NA
MATalpha-deletion-384-hb,rec12384,1,16,1,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,2,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,3,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,4,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,5,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,6,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,7,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,8,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,9,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,10,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,11,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,12,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,13,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,14,TRUE,NA
MATalpha-deletion-384-hb,rec12458,1,16,15,TRUE,NA
